Program Duration,7.016747966666666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsQs,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsJs,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsTs,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As9s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As8s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As7s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As6s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As5s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As4s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As3s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As2s,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsAc,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsKc,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsQc,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsJc,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsTc,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As9c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As8c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As7c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As6c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As5c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As4c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As3c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As2c,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsAd,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsKd,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsQd,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsJd,1503.0,1503.0,0.9993351063829787,0.9993351063829787
AsTd,1503.0,1503.0,0.9993351063829787,0.9993351063829787
As9d,1503.0,1503.0,0.9993351063829787,0.9993351063829787
