Program Duration,0.37519129333333334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
9s5h,1.0,1.0,0.01282051282051282,0.01282051282051282
9s4h,1.0,1.0,0.01282051282051282,0.01282051282051282
9s3h,1.0,1.0,0.01282051282051282,0.01282051282051282
9s2h,1.0,1.0,0.01282051282051282,0.01282051282051282
8s7s,78.0,2.0,1.0,0.02564102564102564
8s6s,72.0,1.0,0.9230769230769231,0.01282051282051282
8s5s,64.0,1.0,0.8205128205128205,0.01282051282051282
8s4s,19.0,1.0,0.24358974358974358,0.01282051282051282
8s3s,1.0,1.0,0.01282051282051282,0.01282051282051282
8s2s,1.0,1.0,0.01282051282051282,0.01282051282051282
8sAc,78.0,78.0,1.0,1.0
8sKc,78.0,78.0,1.0,1.0
8sQc,78.0,7.0,1.0,0.08974358974358974
8sJc,78.0,3.0,1.0,0.038461538461538464
8sTc,73.0,2.0,0.9358974358974359,0.02564102564102564
8s9c,70.0,1.0,0.8974358974358975,0.01282051282051282
8s8c,78.0,78.0,1.0,1.0
8s7c,59.0,1.0,0.7564102564102564,0.01282051282051282
8s6c,1.0,1.0,0.01282051282051282,0.01282051282051282
8s5c,1.0,1.0,0.01282051282051282,0.01282051282051282
8s4c,1.0,1.0,0.01282051282051282,0.01282051282051282
8s3c,1.0,1.0,0.01282051282051282,0.01282051282051282
8s2c,1.0,1.0,0.01282051282051282,0.01282051282051282
8sAd,78.0,78.0,1.0,1.0
8sKd,78.0,78.0,1.0,1.0
8sQd,78.0,7.0,1.0,0.08974358974358974
8sJd,78.0,3.0,1.0,0.038461538461538464
8sTd,73.0,2.0,0.9358974358974359,0.02564102564102564
8s9d,70.0,1.0,0.8974358974358975,0.01282051282051282
8s8d,78.0,78.0,1.0,1.0
8s7d,59.0,1.0,0.7564102564102564,0.01282051282051282
8s6d,1.0,1.0,0.01282051282051282,0.01282051282051282
8s5d,1.0,1.0,0.01282051282051282,0.01282051282051282
8s4d,1.0,1.0,0.01282051282051282,0.01282051282051282
8s3d,1.0,1.0,0.01282051282051282,0.01282051282051282
8s2d,1.0,1.0,0.01282051282051282,0.01282051282051282
8sAh,78.0,78.0,1.0,1.0
8sKh,78.0,78.0,1.0,1.0
8sQh,78.0,7.0,1.0,0.08974358974358974
8sJh,78.0,3.0,1.0,0.038461538461538464
8sTh,73.0,2.0,0.9358974358974359,0.02564102564102564
8s9h,70.0,1.0,0.8974358974358975,0.01282051282051282
8s8h,78.0,78.0,1.0,1.0
8s7h,59.0,1.0,0.7564102564102564,0.01282051282051282
8s6h,1.0,1.0,0.01282051282051282,0.01282051282051282
8s5h,1.0,1.0,0.01282051282051282,0.01282051282051282
8s4h,1.0,1.0,0.01282051282051282,0.01282051282051282
8s3h,1.0,1.0,0.01282051282051282,0.01282051282051282
8s2h,1.0,1.0,0.01282051282051282,0.01282051282051282
7s6s,72.0,1.0,0.9230769230769231,0.01282051282051282
7s5s,66.0,1.0,0.8461538461538461,0.01282051282051282
7s4s,50.0,1.0,0.6410256410256411,0.01282051282051282
7s3s,1.0,1.0,0.01282051282051282,0.01282051282051282
7s2s,1.0,1.0,0.01282051282051282,0.01282051282051282
7sAc,78.0,78.0,1.0,1.0
7sKc,78.0,78.0,1.0,1.0
7sQc,78.0,4.0,1.0,0.05128205128205128
7sJc,3.0,2.0,0.038461538461538464,0.02564102564102564
7sTc,43.0,1.0,0.5512820512820513,0.01282051282051282
7s9c,52.0,1.0,0.6666666666666666,0.01282051282051282
7s8c,59.0,1.0,0.7564102564102564,0.01282051282051282
7s7c,78.0,78.0,1.0,1.0
7s6c,40.0,1.0,0.5128205128205128,0.01282051282051282
7s5c,1.0,1.0,0.01282051282051282,0.01282051282051282
7s4c,1.0,1.0,0.01282051282051282,0.01282051282051282
7s3c,1.0,1.0,0.01282051282051282,0.01282051282051282
7s2c,1.0,1.0,0.01282051282051282,0.01282051282051282
7sAd,78.0,78.0,1.0,1.0
7sKd,78.0,78.0,1.0,1.0
7sQd,78.0,4.0,1.0,0.05128205128205128
7sJd,3.0,2.0,0.038461538461538464,0.02564102564102564
