Program Duration,263.8399651,mins,,,,,,,,
,,,,,,Starting from 1s,,,,
Hand,P1 - F,P2 - F,P1 - S,P2 - S,,P1 - S,P2 - S,,,
Ks3s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks2s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsAc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsKc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsQc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsJc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsTc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks9c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks8c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks7c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks6c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks5c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks4c,45215,21,0.999977884,4.64E-04,,1,2.00E-04,,-2.21E-05,2.64E-04
Ks3c,45215,14,0.999977884,3.10E-04,,1,1.33E-04,,-2.21E-05,1.77E-04
Ks2c,45215,10,0.999977884,2.21E-04,,1,1.11E-04,,-2.21E-05,1.10E-04
KsAd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsKd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsQd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsJd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsTd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks9d,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks8d,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks7d,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks6d,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks5d,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks4d,45215,21,0.999977884,4.64E-04,,1,2.00E-04,,-2.21E-05,2.64E-04
Ks3d,45215,14,0.999977884,3.10E-04,,1,1.33E-04,,-2.21E-05,1.77E-04
Ks2d,45215,10,0.999977884,2.21E-04,,1,1.11E-04,,-2.21E-05,1.10E-04
KsAh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsKh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsQh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsJh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
KsTh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks9h,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks8h,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks7h,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks6h,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks5h,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Ks4h,45215,21,0.999977884,4.64E-04,,1,2.00E-04,,-2.21E-05,2.64E-04
Ks3h,45215,14,0.999977884,3.10E-04,,1,1.33E-04,,-2.21E-05,1.77E-04
Ks2h,45215,10,0.999977884,2.21E-04,,1,1.11E-04,,-2.21E-05,1.10E-04
QsJs,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsTs,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs9s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs8s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs7s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs6s,45215,45146,0.999977884,0.998451875,,1,0.999111644,,-2.21E-05,-6.60E-04
Qs5s,45215,13,0.999977884,2.88E-04,,1,1.33E-04,,-2.21E-05,1.55E-04
Qs4s,45215,10,0.999977884,2.21E-04,,1,8.88E-05,,-2.21E-05,1.32E-04
Qs3s,45215,8,0.999977884,1.77E-04,,1,8.88E-05,,-2.21E-05,8.82E-05
Qs2s,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
QsAc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsKc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsQc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsJc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsTc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs9c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs8c,45215,45152,0.999977884,0.998584572,,1,0.999178271,,-2.21E-05,-5.94E-04
Qs7c,45215,9,0.999977884,1.99E-04,,1,8.88E-05,,-2.21E-05,1.10E-04
Qs6c,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
Qs5c,13,6,2.88E-04,1.33E-04,,1.11E-04,4.44E-05,,1.77E-04,8.86E-05
Qs4c,7,4,1.55E-04,8.85E-05,,6.66E-05,4.44E-05,,8.84E-05,4.41E-05
Qs3c,6,3,1.33E-04,6.63E-05,,4.44E-05,4.44E-05,,8.86E-05,2.19E-05
Qs2c,5,3,1.11E-04,6.63E-05,,2.22E-05,2.22E-05,,8.88E-05,4.41E-05
QsAd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsKd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsQd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsJd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsTd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs9d,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs8d,45215,45152,0.999977884,0.998584572,,1,0.999178271,,-2.21E-05,-5.94E-04
Qs7d,45215,9,0.999977884,1.99E-04,,1,8.88E-05,,-2.21E-05,1.10E-04
Qs6d,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
Qs5d,13,6,2.88E-04,1.33E-04,,1.11E-04,4.44E-05,,1.77E-04,8.86E-05
Qs4d,7,4,1.55E-04,8.85E-05,,6.66E-05,4.44E-05,,8.84E-05,4.41E-05
Qs3d,6,3,1.33E-04,6.63E-05,,4.44E-05,4.44E-05,,8.86E-05,2.19E-05
Qs2d,5,3,1.11E-04,6.63E-05,,2.22E-05,2.22E-05,,8.88E-05,4.41E-05
QsAh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsKh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsQh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
