Program Duration,1.9718971466666666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,459.0,459.0,0.9978260869565218,0.9978260869565218
AsQs,459.0,459.0,0.9978260869565218,0.9978260869565218
AsJs,459.0,459.0,0.9978260869565218,0.9978260869565218
AsTs,459.0,459.0,0.9978260869565218,0.9978260869565218
As9s,459.0,459.0,0.9978260869565218,0.9978260869565218
As8s,459.0,459.0,0.9978260869565218,0.9978260869565218
As7s,459.0,459.0,0.9978260869565218,0.9978260869565218
As6s,459.0,459.0,0.9978260869565218,0.9978260869565218
As5s,459.0,459.0,0.9978260869565218,0.9978260869565218
As4s,459.0,459.0,0.9978260869565218,0.9978260869565218
As3s,459.0,459.0,0.9978260869565218,0.9978260869565218
As2s,459.0,459.0,0.9978260869565218,0.9978260869565218
AsAc,459.0,459.0,0.9978260869565218,0.9978260869565218
AsKc,459.0,459.0,0.9978260869565218,0.9978260869565218
AsQc,459.0,459.0,0.9978260869565218,0.9978260869565218
AsJc,459.0,459.0,0.9978260869565218,0.9978260869565218
AsTc,459.0,459.0,0.9978260869565218,0.9978260869565218
As9c,459.0,459.0,0.9978260869565218,0.9978260869565218
As8c,459.0,459.0,0.9978260869565218,0.9978260869565218
As7c,459.0,459.0,0.9978260869565218,0.9978260869565218
As6c,459.0,459.0,0.9978260869565218,0.9978260869565218
As5c,459.0,459.0,0.9978260869565218,0.9978260869565218
As4c,459.0,459.0,0.9978260869565218,0.9978260869565218
As3c,459.0,459.0,0.9978260869565218,0.9978260869565218
As2c,459.0,459.0,0.9978260869565218,0.9978260869565218
AsAd,459.0,459.0,0.9978260869565218,0.9978260869565218
AsKd,459.0,459.0,0.9978260869565218,0.9978260869565218
AsQd,459.0,459.0,0.9978260869565218,0.9978260869565218
AsJd,459.0,459.0,0.9978260869565218,0.9978260869565218
AsTd,459.0,459.0,0.9978260869565218,0.9978260869565218
As9d,459.0,459.0,0.9978260869565218,0.9978260869565218
As8d,459.0,459.0,0.9978260869565218,0.9978260869565218
As7d,459.0,459.0,0.9978260869565218,0.9978260869565218
As6d,459.0,459.0,0.9978260869565218,0.9978260869565218
As5d,459.0,459.0,0.9978260869565218,0.9978260869565218
As4d,459.0,459.0,0.9978260869565218,0.9978260869565218
As3d,459.0,459.0,0.9978260869565218,0.9978260869565218
As2d,459.0,459.0,0.9978260869565218,0.9978260869565218
AsAh,459.0,459.0,0.9978260869565218,0.9978260869565218
AsKh,459.0,459.0,0.9978260869565218,0.9978260869565218
AsQh,459.0,459.0,0.9978260869565218,0.9978260869565218
AsJh,459.0,459.0,0.9978260869565218,0.9978260869565218
AsTh,459.0,459.0,0.9978260869565218,0.9978260869565218
As9h,459.0,459.0,0.9978260869565218,0.9978260869565218
As8h,459.0,459.0,0.9978260869565218,0.9978260869565218
As7h,459.0,459.0,0.9978260869565218,0.9978260869565218
As6h,459.0,459.0,0.9978260869565218,0.9978260869565218
As5h,459.0,459.0,0.9978260869565218,0.9978260869565218
As4h,459.0,459.0,0.9978260869565218,0.9978260869565218
As3h,459.0,459.0,0.9978260869565218,0.9978260869565218
As2h,459.0,459.0,0.9978260869565218,0.9978260869565218
KsQs,459.0,459.0,0.9978260869565218,0.9978260869565218
KsJs,459.0,459.0,0.9978260869565218,0.9978260869565218
KsTs,459.0,459.0,0.9978260869565218,0.9978260869565218
Ks9s,459.0,459.0,0.9978260869565218,0.9978260869565218
Ks8s,459.0,459.0,0.9978260869565218,0.9978260869565218
Ks7s,459.0,459.0,0.9978260869565218,0.9978260869565218
Ks6s,459.0,459.0,0.9978260869565218,0.9978260869565218
Ks5s,459.0,459.0,0.9978260869565218,0.9978260869565218
