Program Duration,234.9976565,mins,,,
,,,,,
Hand,P1 - F,P2 - F,P1 - S,P2 - S,
Qc5c,45027,6,1,1.33E-04,
Qc4c,45027,4,1,8.88E-05,
Qc3c,45027,4,1,8.88E-05,
Qc2c,45027,3,1,6.66E-05,
QcAd,45027,45027,1,1,
QcKd,45027,45027,1,1,
QcQd,45027,45027,1,1,
QcJd,45027,45027,1,1,
QcTd,45027,45027,1,1,
Qc9d,45027,45027,1,1,
Qc8d,45027,44990,1,0.999178271,
Qc7d,45027,4,1,8.88E-05,
Qc6d,45027,3,1,6.66E-05,
Qc5d,5,2,1.11E-04,4.44E-05,
Qc4d,3,2,6.66E-05,4.44E-05,
Qc3d,2,2,4.44E-05,4.44E-05,
Qc2d,1,1,2.22E-05,2.22E-05,
QcAh,45027,45027,1,1,
QcKh,45027,45027,1,1,
QcQh,45027,45027,1,1,
QcJh,45027,45027,1,1,
QcTh,45027,45027,1,1,
Qc9h,45027,45027,1,1,
Qc8h,45027,44990,1,0.999178271,
Qc7h,45027,4,1,8.88E-05,
Qc6h,45027,3,1,6.66E-05,
Qc5h,5,2,1.11E-04,4.44E-05,
Qc4h,3,2,6.66E-05,4.44E-05,
Qc3h,2,2,4.44E-05,4.44E-05,
Qc2h,1,1,2.22E-05,2.22E-05,
JcTc,45027,45027,1,1,
Jc9c,45027,45027,1,1,
Jc8c,45027,45006,1,0.999533613,
Jc7c,45027,4,1,8.88E-05,
Jc6c,45027,3,1,6.66E-05,
Jc5c,45027,2,1,4.44E-05,
Jc4c,45020,2,0.999844538,4.44E-05,
Jc3c,45012,1,0.999666867,2.22E-05,
Jc2c,47,1,0.001043818,2.22E-05,
JcAd,45027,45027,1,1,
JcKd,45027,45027,1,1,
JcQd,45027,45027,1,1,
JcJd,45027,45027,1,1,
JcTd,45027,45027,1,1,
Jc9d,45027,27053,1,0.600817287,x
Jc8d,45027,3,1,6.66E-05,
Jc7d,26,2,5.77E-04,4.44E-05,
Jc6d,2,1,4.44E-05,2.22E-05,
Jc5d,1,1,2.22E-05,2.22E-05,
Jc4d,1,1,2.22E-05,2.22E-05,
Jc3d,1,1,2.22E-05,2.22E-05,
Jc2d,1,1,2.22E-05,2.22E-05,
JcAh,45027,45027,1,1,
JcKh,45027,45027,1,1,
JcQh,45027,45027,1,1,
JcJh,45027,45027,1,1,
JcTh,45027,45027,1,1,
Jc9h,45027,27053,1,0.600817287,x
Jc8h,45027,3,1,6.66E-05,
Jc7h,26,2,5.77E-04,4.44E-05,
Jc6h,2,1,4.44E-05,2.22E-05,
Jc5h,1,1,2.22E-05,2.22E-05,
Jc4h,1,1,2.22E-05,2.22E-05,
Jc3h,1,1,2.22E-05,2.22E-05,
Jc2h,1,1,2.22E-05,2.22E-05,
Tc9c,45027,45027,1,1,
Tc8c,45027,5,1,1.11E-04,
Tc7c,45027,3,1,6.66E-05,
Tc6c,45024,2,0.999933373,4.44E-05,
Tc5c,45011,1,0.999644658,2.22E-05,
Tc4c,45006,1,0.999533613,2.22E-05,
Tc3c,1,1,2.22E-05,2.22E-05,
Tc2c,1,1,2.22E-05,2.22E-05,
TcAd,45027,45027,1,1,
TcKd,45027,45027,1,1,
TcQd,45027,45027,1,1,
TcJd,45027,45027,1,1,
TcTd,45027,45027,1,1,
Tc9d,45027,4,1,8.88E-05,
Tc8d,45026,2,0.999977791,4.44E-05,
Tc7d,115,1,0.002554023,2.22E-05,
Tc6d,1,1,2.22E-05,2.22E-05,
Tc5d,1,1,2.22E-05,2.22E-05,
Tc4d,1,1,2.22E-05,2.22E-05,
Tc3d,1,1,2.22E-05,2.22E-05,
Tc2d,1,1,2.22E-05,2.22E-05,
TcAh,45027,45027,1,1,
TcKh,45027,45027,1,1,
TcQh,45027,45027,1,1,
TcJh,45027,45027,1,1,
TcTh,45027,45027,1,1,
Tc9h,45027,4,1,8.88E-05,
Tc8h,45026,2,0.999977791,4.44E-05,
Tc7h,115,1,0.002554023,2.22E-05,
Tc6h,1,1,2.22E-05,2.22E-05,
Tc5h,1,1,2.22E-05,2.22E-05,
Tc4h,1,1,2.22E-05,2.22E-05,
Tc3h,1,1,2.22E-05,2.22E-05,
Tc2h,1,1,2.22E-05,2.22E-05,
9c8c,45027,4,1,8.88E-05,
9c7c,45027,2,1,4.44E-05,
9c6c,45022,1,0.999888956,2.22E-05,
9c5c,45012,1,0.999666867,2.22E-05,
9c4c,1,1,2.22E-05,2.22E-05,
9c3c,1,1,2.22E-05,2.22E-05,
9c2c,1,1,2.22E-05,2.22E-05,
9cAd,45027,45027,1,1,
9cKd,45027,45027,1,1,
9cQd,45027,45027,1,1,
9cJd,45027,27053,1,0.600817287,x
9cTd,45027,4,1,8.88E-05,
9c9d,45027,45027,1,1,
9c8d,45020,1,0.999844538,2.22E-05,
9c7d,45007,1,0.999555822,2.22E-05,
9c6d,1,1,2.22E-05,2.22E-05,
9c5d,1,1,2.22E-05,2.22E-05,
9c4d,1,1,2.22E-05,2.22E-05,
9c3d,1,1,2.22E-05,2.22E-05,
9c2d,1,1,2.22E-05,2.22E-05,
9cAh,45027,45027,1,1,
9cKh,45027,45027,1,1,
9cQh,45027,45027,1,1,
9cJh,45027,27053,1,0.600817287,x
9cTh,45027,4,1,8.88E-05,
9c9h,45027,45027,1,1,
9c8h,45020,1,0.999844538,2.22E-05,
9c7h,45007,1,0.999555822,2.22E-05,
9c6h,1,1,2.22E-05,2.22E-05,
9c5h,1,1,2.22E-05,2.22E-05,
9c4h,1,1,2.22E-05,2.22E-05,
9c3h,1,1,2.22E-05,2.22E-05,
9c2h,1,1,2.22E-05,2.22E-05,
8c7c,45027,2,1,4.44E-05,
8c6c,45021,1,0.999866747,2.22E-05,
8c5c,45015,1,0.999733493,2.22E-05,
8c4c,435,1,0.00966087,2.22E-05,x
8c3c,1,1,2.22E-05,2.22E-05,
8c2c,1,1,2.22E-05,2.22E-05,
8cAd,45027,45027,1,1,
8cKd,45027,45027,1,1,
8cQd,45027,44990,1,0.999178271,
8cJd,45027,3,1,6.66E-05,
8cTd,45026,2,0.999977791,4.44E-05,
8c9d,45020,1,0.999844538,2.22E-05,
8c8d,45027,45027,1,1,
8c7d,45012,1,0.999666867,2.22E-05,
8c6d,1,1,2.22E-05,2.22E-05,
8c5d,1,1,2.22E-05,2.22E-05,
8c4d,1,1,2.22E-05,2.22E-05,
8c3d,1,1,2.22E-05,2.22E-05,
8c2d,1,1,2.22E-05,2.22E-05,
8cAh,45027,45027,1,1,
8cKh,45027,45027,1,1,
8cQh,45027,44990,1,0.999178271,
8cJh,45027,3,1,6.66E-05,
8cTh,45026,2,0.999977791,4.44E-05,
8c9h,45020,1,0.999844538,2.22E-05,
8c8h,45027,45027,1,1,
8c7h,45012,1,0.999666867,2.22E-05,
8c6h,1,1,2.22E-05,2.22E-05,
8c5h,1,1,2.22E-05,2.22E-05,
8c4h,1,1,2.22E-05,2.22E-05,
8c3h,1,1,2.22E-05,2.22E-05,
8c2h,1,1,2.22E-05,2.22E-05,
7c6c,45022,1,0.999888956,2.22E-05,
7c5c,45017,1,0.999777911,2.22E-05,
7c4c,45004,1,0.999489195,2.22E-05,
7c3c,1,1,2.22E-05,2.22E-05,
7c2c,1,1,2.22E-05,2.22E-05,
7cAd,45027,45027,1,1,
7cKd,45027,45027,1,1,
7cQd,45027,4,1,8.88E-05,
7cJd,26,2,5.77E-04,4.44E-05,
7cTd,115,1,0.002554023,2.22E-05,
7c9d,45007,1,0.999555822,2.22E-05,
7c8d,45012,1,0.999666867,2.22E-05,
7c7d,45027,45027,1,1,
7c6d,44999,1,0.999378151,2.22E-05,
7c5d,1,1,2.22E-05,2.22E-05,
7c4d,1,1,2.22E-05,2.22E-05,
7c3d,1,1,2.22E-05,2.22E-05,
7c2d,1,1,2.22E-05,2.22E-05,
7cAh,45027,45027,1,1,
7cKh,45027,45027,1,1,
7cQh,45027,4,1,8.88E-05,
7cJh,26,2,5.77E-04,4.44E-05,
7cTh,115,1,0.002554023,2.22E-05,
7c9h,45007,1,0.999555822,2.22E-05,
7c8h,45012,1,0.999666867,2.22E-05,
7c7h,45027,45027,1,1,
7c6h,44999,1,0.999378151,2.22E-05,
7c5h,1,1,2.22E-05,2.22E-05,
7c4h,1,1,2.22E-05,2.22E-05,
7c3h,1,1,2.22E-05,2.22E-05,
7c2h,1,1,2.22E-05,2.22E-05,
6c5c,45018,1,0.99980012,2.22E-05,
6c4c,45010,1,0.999622449,2.22E-05,
6c3c,1,1,2.22E-05,2.22E-05,
6c2c,1,1,2.22E-05,2.22E-05,
6cAd,45027,45027,1,1,
6cKd,45027,45027,1,1,
6cQd,45027,3,1,6.66E-05,
6cJd,2,1,4.44E-05,2.22E-05,
6cTd,1,1,2.22E-05,2.22E-05,
6c9d,1,1,2.22E-05,2.22E-05,
6c8d,1,1,2.22E-05,2.22E-05,
6c7d,44999,1,0.999378151,2.22E-05,
6c6d,45027,45027,1,1,
6c5d,1,1,2.22E-05,2.22E-05,
6c4d,1,1,2.22E-05,2.22E-05,
6c3d,1,1,2.22E-05,2.22E-05,
6c2d,1,1,2.22E-05,2.22E-05,
6cAh,45027,45027,1,1,
6cKh,45027,45027,1,1,
6cQh,45027,3,1,6.66E-05,
6cJh,2,1,4.44E-05,2.22E-05,
6cTh,1,1,2.22E-05,2.22E-05,
6c9h,1,1,2.22E-05,2.22E-05,
6c8h,1,1,2.22E-05,2.22E-05,
6c7h,44999,1,0.999378151,2.22E-05,
6c6h,45027,45027,1,1,
6c5h,1,1,2.22E-05,2.22E-05,
6c4h,1,1,2.22E-05,2.22E-05,
6c3h,1,1,2.22E-05,2.22E-05,
6c2h,1,1,2.22E-05,2.22E-05,
5c4c,45015,1,0.999733493,2.22E-05,
5c3c,44999,1,0.999378151,2.22E-05,
5c2c,1,1,2.22E-05,2.22E-05,
5cAd,45027,45027,1,1,
5cKd,45027,45027,1,1,
5cQd,5,2,1.11E-04,4.44E-05,
5cJd,1,1,2.22E-05,2.22E-05,
5cTd,1,1,2.22E-05,2.22E-05,
5c9d,1,1,2.22E-05,2.22E-05,
5c8d,1,1,2.22E-05,2.22E-05,
5c7d,1,1,2.22E-05,2.22E-05,
5c6d,1,1,2.22E-05,2.22E-05,
5c5d,45027,45027,1,1,
5c4d,1,1,2.22E-05,2.22E-05,
5c3d,1,1,2.22E-05,2.22E-05,
5c2d,1,1,2.22E-05,2.22E-05,
5cAh,45027,45027,1,1,
5cKh,45027,45027,1,1,
5cQh,5,2,1.11E-04,4.44E-05,
5cJh,1,1,2.22E-05,2.22E-05,
5cTh,1,1,2.22E-05,2.22E-05,
5c9h,1,1,2.22E-05,2.22E-05,
5c8h,1,1,2.22E-05,2.22E-05,
5c7h,1,1,2.22E-05,2.22E-05,
5c6h,1,1,2.22E-05,2.22E-05,
5c5h,45027,45027,1,1,
5c4h,1,1,2.22E-05,2.22E-05,
5c3h,1,1,2.22E-05,2.22E-05,
5c2h,1,1,2.22E-05,2.22E-05,
4c3c,20132,1,0.447109512,2.22E-05,x
4c2c,1,1,2.22E-05,2.22E-05,
4cAd,45027,45027,1,1,
4cKd,45027,9,1,2.00E-04,
4cQd,3,2,6.66E-05,4.44E-05,
4cJd,1,1,2.22E-05,2.22E-05,
4cTd,1,1,2.22E-05,2.22E-05,
4c9d,1,1,2.22E-05,2.22E-05,
4c8d,1,1,2.22E-05,2.22E-05,
4c7d,1,1,2.22E-05,2.22E-05,
4c6d,1,1,2.22E-05,2.22E-05,
4c5d,1,1,2.22E-05,2.22E-05,
4c4d,45027,45027,1,1,
4c3d,1,1,2.22E-05,2.22E-05,
4c2d,1,1,2.22E-05,2.22E-05,
4cAh,45027,45027,1,1,
4cKh,45027,9,1,2.00E-04,
4cQh,3,2,6.66E-05,4.44E-05,
4cJh,1,1,2.22E-05,2.22E-05,
4cTh,1,1,2.22E-05,2.22E-05,
4c9h,1,1,2.22E-05,2.22E-05,
4c8h,1,1,2.22E-05,2.22E-05,
4c7h,1,1,2.22E-05,2.22E-05,
4c6h,1,1,2.22E-05,2.22E-05,
4c5h,1,1,2.22E-05,2.22E-05,
4c4h,45027,45027,1,1,
4c3h,1,1,2.22E-05,2.22E-05,
4c2h,1,1,2.22E-05,2.22E-05,
3c2c,1,1,2.22E-05,2.22E-05,
3cAd,45027,45027,1,1,
3cKd,45027,6,1,1.33E-04,
3cQd,2,2,4.44E-05,4.44E-05,
3cJd,1,1,2.22E-05,2.22E-05,
3cTd,1,1,2.22E-05,2.22E-05,
3c9d,1,1,2.22E-05,2.22E-05,
3c8d,1,1,2.22E-05,2.22E-05,
3c7d,1,1,2.22E-05,2.22E-05,
3c6d,1,1,2.22E-05,2.22E-05,
3c5d,1,1,2.22E-05,2.22E-05,
3c4d,1,1,2.22E-05,2.22E-05,
3c3d,45027,45027,1,1,
3c2d,1,1,2.22E-05,2.22E-05,
3cAh,45027,45027,1,1,
3cKh,45027,6,1,1.33E-04,
3cQh,2,2,4.44E-05,4.44E-05,
3cJh,1,1,2.22E-05,2.22E-05,
3cTh,1,1,2.22E-05,2.22E-05,
3c9h,1,1,2.22E-05,2.22E-05,
3c8h,1,1,2.22E-05,2.22E-05,
3c7h,1,1,2.22E-05,2.22E-05,
3c6h,1,1,2.22E-05,2.22E-05,
3c5h,1,1,2.22E-05,2.22E-05,
3c4h,1,1,2.22E-05,2.22E-05,
3c3h,45027,45027,1,1,
3c2h,1,1,2.22E-05,2.22E-05,
2cAd,45027,45027,1,1,
2cKd,45027,5,1,1.11E-04,
2cQd,1,1,2.22E-05,2.22E-05,
2cJd,1,1,2.22E-05,2.22E-05,
2cTd,1,1,2.22E-05,2.22E-05,
2c9d,1,1,2.22E-05,2.22E-05,
2c8d,1,1,2.22E-05,2.22E-05,
2c7d,1,1,2.22E-05,2.22E-05,
2c6d,1,1,2.22E-05,2.22E-05,
2c5d,1,1,2.22E-05,2.22E-05,
2c4d,1,1,2.22E-05,2.22E-05,
2c3d,1,1,2.22E-05,2.22E-05,
2c2d,45027,45027,1,1,
2cAh,45027,45027,1,1,
2cKh,45027,5,1,1.11E-04,
2cQh,1,1,2.22E-05,2.22E-05,
2cJh,1,1,2.22E-05,2.22E-05,
2cTh,1,1,2.22E-05,2.22E-05,
2c9h,1,1,2.22E-05,2.22E-05,
2c8h,1,1,2.22E-05,2.22E-05,
2c7h,1,1,2.22E-05,2.22E-05,
2c6h,1,1,2.22E-05,2.22E-05,
2c5h,1,1,2.22E-05,2.22E-05,
2c4h,1,1,2.22E-05,2.22E-05,
2c3h,1,1,2.22E-05,2.22E-05,
2c2h,45027,45027,1,1,
AdKd,45027,45027,1,1,
AdQd,45027,45027,1,1,
AdJd,45027,45027,1,1,
AdTd,45027,45027,1,1,
Ad9d,45027,45027,1,1,
Ad8d,45027,45027,1,1,
Ad7d,45027,45027,1,1,
Ad6d,45027,45027,1,1,
Ad5d,45027,45027,1,1,
Ad4d,45027,45027,1,1,
Ad3d,45027,45027,1,1,
Ad2d,45027,45027,1,1,
AdAh,45027,45027,1,1,
AdKh,45027,45027,1,1,
AdQh,45027,45027,1,1,
AdJh,45027,45027,1,1,
AdTh,45027,45027,1,1,
Ad9h,45027,45027,1,1,
Ad8h,45027,45027,1,1,
Ad7h,45027,45027,1,1,
Ad6h,45027,45027,1,1,
Ad5h,45027,45027,1,1,
Ad4h,45027,45027,1,1,
Ad3h,45027,45027,1,1,
Ad2h,45027,45027,1,1,
KdQd,45027,45027,1,1,
KdJd,45027,45027,1,1,
KdTd,45027,45027,1,1,
Kd9d,45027,45027,1,1,
Kd8d,45027,45027,1,1,
Kd7d,45027,45027,1,1,
Kd6d,45027,45027,1,1,
Kd5d,45027,45027,1,1,
Kd4d,45027,45027,1,1,
Kd3d,45027,45027,1,1,
Kd2d,45027,45027,1,1,
KdAh,45027,45027,1,1,
KdKh,45027,45027,1,1,
KdQh,45027,45027,1,1,
KdJh,45027,45027,1,1,
KdTh,45027,45027,1,1,
Kd9h,45027,45027,1,1,
Kd8h,45027,45027,1,1,
Kd7h,45027,45027,1,1,
Kd6h,45027,45027,1,1,
Kd5h,45027,45027,1,1,
Kd4h,45027,9,1,2.00E-04,
Kd3h,45027,6,1,1.33E-04,
Kd2h,45027,5,1,1.11E-04,
QdJd,45027,45027,1,1,
QdTd,45027,45027,1,1,
Qd9d,45027,45027,1,1,
Qd8d,45027,45027,1,1,
Qd7d,45027,45027,1,1,
Qd6d,45027,44987,1,0.999111644,
Qd5d,45027,6,1,1.33E-04,
Qd4d,45027,4,1,8.88E-05,
Qd3d,45027,4,1,8.88E-05,
Qd2d,45027,3,1,6.66E-05,
QdAh,45027,45027,1,1,
QdKh,45027,45027,1,1,
QdQh,45027,45027,1,1,
QdJh,45027,45027,1,1,
QdTh,45027,45027,1,1,
Qd9h,45027,45027,1,1,
Qd8h,45027,44990,1,0.999178271,
Qd7h,45027,4,1,8.88E-05,
Qd6h,45027,3,1,6.66E-05,
Qd5h,5,2,1.11E-04,4.44E-05,
Qd4h,3,2,6.66E-05,4.44E-05,
Qd3h,2,2,4.44E-05,4.44E-05,
Qd2h,1,1,2.22E-05,2.22E-05,
JdTd,45027,45027,1,1,
Jd9d,45027,45027,1,1,
Jd8d,45027,45006,1,0.999533613,
Jd7d,45027,4,1,8.88E-05,
Jd6d,45027,3,1,6.66E-05,
Jd5d,45027,2,1,4.44E-05,
Jd4d,45020,2,0.999844538,4.44E-05,
Jd3d,45012,1,0.999666867,2.22E-05,
Jd2d,47,1,0.001043818,2.22E-05,
JdAh,45027,45027,1,1,
JdKh,45027,45027,1,1,
JdQh,45027,45027,1,1,
JdJh,45027,45027,1,1,
JdTh,45027,45027,1,1,
Jd9h,45027,27053,1,0.600817287,x
Jd8h,45027,3,1,6.66E-05,
Jd7h,26,2,5.77E-04,4.44E-05,
Jd6h,2,1,4.44E-05,2.22E-05,
Jd5h,1,1,2.22E-05,2.22E-05,
Jd4h,1,1,2.22E-05,2.22E-05,
Jd3h,1,1,2.22E-05,2.22E-05,
Jd2h,1,1,2.22E-05,2.22E-05,
Td9d,45027,45027,1,1,
Td8d,45027,5,1,1.11E-04,
Td7d,45027,3,1,6.66E-05,
Td6d,45024,2,0.999933373,4.44E-05,
Td5d,45011,1,0.999644658,2.22E-05,
Td4d,45006,1,0.999533613,2.22E-05,
Td3d,1,1,2.22E-05,2.22E-05,
Td2d,1,1,2.22E-05,2.22E-05,
TdAh,45027,45027,1,1,
TdKh,45027,45027,1,1,
TdQh,45027,45027,1,1,
TdJh,45027,45027,1,1,
TdTh,45027,45027,1,1,
Td9h,45027,4,1,8.88E-05,
Td8h,45026,2,0.999977791,4.44E-05,
Td7h,115,1,0.002554023,2.22E-05,
Td6h,1,1,2.22E-05,2.22E-05,
Td5h,1,1,2.22E-05,2.22E-05,
Td4h,1,1,2.22E-05,2.22E-05,
Td3h,1,1,2.22E-05,2.22E-05,
Td2h,1,1,2.22E-05,2.22E-05,
9d8d,45027,4,1,8.88E-05,
9d7d,45027,2,1,4.44E-05,
9d6d,45022,1,0.999888956,2.22E-05,
9d5d,45012,1,0.999666867,2.22E-05,
9d4d,1,1,2.22E-05,2.22E-05,
9d3d,1,1,2.22E-05,2.22E-05,
9d2d,1,1,2.22E-05,2.22E-05,
9dAh,45027,45027,1,1,
9dKh,45027,45027,1,1,
9dQh,45027,45027,1,1,
9dJh,45027,27053,1,0.600817287,x
9dTh,45027,4,1,8.88E-05,
9d9h,45027,45027,1,1,
9d8h,45020,1,0.999844538,2.22E-05,
9d7h,45007,1,0.999555822,2.22E-05,
9d6h,1,1,2.22E-05,2.22E-05,
9d5h,1,1,2.22E-05,2.22E-05,
9d4h,1,1,2.22E-05,2.22E-05,
9d3h,1,1,2.22E-05,2.22E-05,
9d2h,1,1,2.22E-05,2.22E-05,
8d7d,45027,2,1,4.44E-05,
8d6d,45021,1,0.999866747,2.22E-05,
8d5d,45015,1,0.999733493,2.22E-05,
8d4d,435,1,0.00966087,2.22E-05,x
8d3d,1,1,2.22E-05,2.22E-05,
8d2d,1,1,2.22E-05,2.22E-05,
8dAh,45027,45027,1,1,
8dKh,45027,45027,1,1,
8dQh,45027,44990,1,0.999178271,
8dJh,45027,3,1,6.66E-05,
8dTh,45026,2,0.999977791,4.44E-05,
8d9h,45020,1,0.999844538,2.22E-05,
8d8h,45027,45027,1,1,
8d7h,45012,1,0.999666867,2.22E-05,
8d6h,1,1,2.22E-05,2.22E-05,
8d5h,1,1,2.22E-05,2.22E-05,
8d4h,1,1,2.22E-05,2.22E-05,
8d3h,1,1,2.22E-05,2.22E-05,
8d2h,1,1,2.22E-05,2.22E-05,
7d6d,45022,1,0.999888956,2.22E-05,
7d5d,45017,1,0.999777911,2.22E-05,
7d4d,45004,1,0.999489195,2.22E-05,
7d3d,1,1,2.22E-05,2.22E-05,
7d2d,1,1,2.22E-05,2.22E-05,
7dAh,45027,45027,1,1,
7dKh,45027,45027,1,1,
7dQh,45027,4,1,8.88E-05,
7dJh,26,2,5.77E-04,4.44E-05,
7dTh,115,1,0.002554023,2.22E-05,
7d9h,45007,1,0.999555822,2.22E-05,
7d8h,45012,1,0.999666867,2.22E-05,
7d7h,45027,45027,1,1,
7d6h,44999,1,0.999378151,2.22E-05,
7d5h,1,1,2.22E-05,2.22E-05,
7d4h,1,1,2.22E-05,2.22E-05,
7d3h,1,1,2.22E-05,2.22E-05,
7d2h,1,1,2.22E-05,2.22E-05,
6d5d,45018,1,0.99980012,2.22E-05,
6d4d,45010,1,0.999622449,2.22E-05,
6d3d,1,1,2.22E-05,2.22E-05,
6d2d,1,1,2.22E-05,2.22E-05,
6dAh,45027,45027,1,1,
6dKh,45027,45027,1,1,
6dQh,45027,3,1,6.66E-05,
6dJh,2,1,4.44E-05,2.22E-05,
6dTh,1,1,2.22E-05,2.22E-05,
6d9h,1,1,2.22E-05,2.22E-05,
6d8h,1,1,2.22E-05,2.22E-05,
6d7h,44999,1,0.999378151,2.22E-05,
6d6h,45027,45027,1,1,
6d5h,1,1,2.22E-05,2.22E-05,
6d4h,1,1,2.22E-05,2.22E-05,
6d3h,1,1,2.22E-05,2.22E-05,
6d2h,1,1,2.22E-05,2.22E-05,
5d4d,45015,1,0.999733493,2.22E-05,
5d3d,44999,1,0.999378151,2.22E-05,
5d2d,1,1,2.22E-05,2.22E-05,
5dAh,45027,45027,1,1,
5dKh,45027,45027,1,1,
5dQh,5,2,1.11E-04,4.44E-05,
5dJh,1,1,2.22E-05,2.22E-05,
5dTh,1,1,2.22E-05,2.22E-05,
5d9h,1,1,2.22E-05,2.22E-05,
5d8h,1,1,2.22E-05,2.22E-05,
5d7h,1,1,2.22E-05,2.22E-05,
5d6h,1,1,2.22E-05,2.22E-05,
5d5h,45027,45027,1,1,
5d4h,1,1,2.22E-05,2.22E-05,
5d3h,1,1,2.22E-05,2.22E-05,
5d2h,1,1,2.22E-05,2.22E-05,
4d3d,20132,1,0.447109512,2.22E-05,
4d2d,1,1,2.22E-05,2.22E-05,
4dAh,45027,45027,1,1,
4dKh,45027,9,1,2.00E-04,
4dQh,3,2,6.66E-05,4.44E-05,
4dJh,1,1,2.22E-05,2.22E-05,
4dTh,1,1,2.22E-05,2.22E-05,
4d9h,1,1,2.22E-05,2.22E-05,
4d8h,1,1,2.22E-05,2.22E-05,
4d7h,1,1,2.22E-05,2.22E-05,
4d6h,1,1,2.22E-05,2.22E-05,
4d5h,1,1,2.22E-05,2.22E-05,
4d4h,45027,45027,1,1,
4d3h,1,1,2.22E-05,2.22E-05,
4d2h,1,1,2.22E-05,2.22E-05,
3d2d,1,1,2.22E-05,2.22E-05,
3dAh,45027,45027,1,1,
3dKh,45027,6,1,1.33E-04,
3dQh,2,2,4.44E-05,4.44E-05,
3dJh,1,1,2.22E-05,2.22E-05,
3dTh,1,1,2.22E-05,2.22E-05,
3d9h,1,1,2.22E-05,2.22E-05,
3d8h,1,1,2.22E-05,2.22E-05,
3d7h,1,1,2.22E-05,2.22E-05,
3d6h,1,1,2.22E-05,2.22E-05,
3d5h,1,1,2.22E-05,2.22E-05,
3d4h,1,1,2.22E-05,2.22E-05,
3d3h,45027,45027,1,1,
3d2h,1,1,2.22E-05,2.22E-05,
2dAh,45027,45027,1,1,
2dKh,45027,5,1,1.11E-04,
2dQh,1,1,2.22E-05,2.22E-05,
2dJh,1,1,2.22E-05,2.22E-05,
2dTh,1,1,2.22E-05,2.22E-05,
2d9h,1,1,2.22E-05,2.22E-05,
2d8h,1,1,2.22E-05,2.22E-05,
2d7h,1,1,2.22E-05,2.22E-05,
2d6h,1,1,2.22E-05,2.22E-05,
2d5h,1,1,2.22E-05,2.22E-05,
2d4h,1,1,2.22E-05,2.22E-05,
2d3h,1,1,2.22E-05,2.22E-05,
2d2h,45027,45027,1,1,
AhKh,45027,45027,1,1,
AhQh,45027,45027,1,1,
AhJh,45027,45027,1,1,
AhTh,45027,45027,1,1,
Ah9h,45027,45027,1,1,
Ah8h,45027,45027,1,1,
Ah7h,45027,45027,1,1,
Ah6h,45027,45027,1,1,
Ah5h,45027,45027,1,1,
Ah4h,45027,45027,1,1,
Ah3h,45027,45027,1,1,
Ah2h,45027,45027,1,1,
KhQh,45027,45027,1,1,
KhJh,45027,45027,1,1,
KhTh,45027,45027,1,1,
Kh9h,45027,45027,1,1,
Kh8h,45027,45027,1,1,
Kh7h,45027,45027,1,1,
Kh6h,45027,45027,1,1,
Kh5h,45027,45027,1,1,
Kh4h,45027,45027,1,1,
Kh3h,45027,45027,1,1,
Kh2h,45027,45027,1,1,
QhJh,45027,45027,1,1,
QhTh,45027,45027,1,1,
Qh9h,45027,45027,1,1,
Qh8h,45027,45027,1,1,
Qh7h,45027,45027,1,1,
Qh6h,45027,44987,1,0.999111644,
Qh5h,45027,6,1,1.33E-04,
Qh4h,45027,4,1,8.88E-05,
Qh3h,45027,4,1,8.88E-05,
Qh2h,45027,3,1,6.66E-05,
JhTh,45027,45027,1,1,
Jh9h,45027,45027,1,1,
Jh8h,45027,45006,1,0.999533613,
Jh7h,45027,4,1,8.88E-05,
Jh6h,45027,3,1,6.66E-05,
Jh5h,45027,2,1,4.44E-05,
Jh4h,45020,2,0.999844538,4.44E-05,
Jh3h,45012,1,0.999666867,2.22E-05,
Jh2h,47,1,0.001043818,2.22E-05,
Th9h,45027,45027,1,1,
Th8h,45027,5,1,1.11E-04,
Th7h,45027,3,1,6.66E-05,
Th6h,45024,2,0.999933373,4.44E-05,
Th5h,45011,1,0.999644658,2.22E-05,
Th4h,45006,1,0.999533613,2.22E-05,
Th3h,1,1,2.22E-05,2.22E-05,
Th2h,1,1,2.22E-05,2.22E-05,
9h8h,45027,4,1,8.88E-05,
9h7h,45027,2,1,4.44E-05,
9h6h,45022,1,0.999888956,2.22E-05,
9h5h,45012,1,0.999666867,2.22E-05,
9h4h,1,1,2.22E-05,2.22E-05,
9h3h,1,1,2.22E-05,2.22E-05,
9h2h,1,1,2.22E-05,2.22E-05,
8h7h,45027,2,1,4.44E-05,
8h6h,45021,1,0.999866747,2.22E-05,
8h5h,45015,1,0.999733493,2.22E-05,
8h4h,435,1,0.00966087,2.22E-05,x
8h3h,1,1,2.22E-05,2.22E-05,
8h2h,1,1,2.22E-05,2.22E-05,
7h6h,45022,1,0.999888956,2.22E-05,
7h5h,45017,1,0.999777911,2.22E-05,
7h4h,45004,1,0.999489195,2.22E-05,
7h3h,1,1,2.22E-05,2.22E-05,
7h2h,1,1,2.22E-05,2.22E-05,
6h5h,45018,1,0.99980012,2.22E-05,
6h4h,45010,1,0.999622449,2.22E-05,
6h3h,1,1,2.22E-05,2.22E-05,
6h2h,1,1,2.22E-05,2.22E-05,
5h4h,45015,1,0.999733493,2.22E-05,
5h3h,44999,1,0.999378151,2.22E-05,
