Program Duration,635.8235911633334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsQs,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsJs,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsTs,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As9s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As8s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As7s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As6s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As5s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As4s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As3s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As2s,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsAc,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsKc,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsQc,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsJc,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsTc,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As9c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As8c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As7c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As6c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As5c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As4c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As3c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As2c,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsAd,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsKd,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsQd,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsJd,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsTd,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As9d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As8d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As7d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As6d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As5d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As4d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As3d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As2d,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsAh,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsKh,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsQh,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsJh,40319.0,40319.0,0.9999751984126984,0.9999751984126984
AsTh,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As9h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As8h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As7h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As6h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As5h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As4h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As3h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
As2h,40319.0,40319.0,0.9999751984126984,0.9999751984126984
KsQs,40319.0,40319.0,0.9999751984126984,0.9999751984126984
