Program Duration,5635.511864501666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
Qs8d,38349.0,38349.0,1.0,1.0
Qs7d,38349.0,2.0,1.0,5.2152598503220425E-5
Qs6d,38349.0,1.0,1.0,2.6076299251610212E-5
Qs5d,38349.0,1.0,1.0,2.6076299251610212E-5
Qs4d,38349.0,1.0,1.0,2.6076299251610212E-5
Qs3d,38349.0,1.0,1.0,2.6076299251610212E-5
Qs2d,38349.0,1.0,1.0,2.6076299251610212E-5
QsAh,38349.0,38349.0,1.0,1.0
QsKh,38349.0,38349.0,1.0,1.0
QsQh,38349.0,38349.0,1.0,1.0
QsJh,38349.0,38349.0,1.0,1.0
QsTh,38349.0,38349.0,1.0,1.0
Qs9h,38349.0,38349.0,1.0,1.0
Qs8h,38349.0,38349.0,1.0,1.0
Qs7h,38349.0,2.0,1.0,5.2152598503220425E-5
Qs6h,38349.0,1.0,1.0,2.6076299251610212E-5
Qs5h,38349.0,1.0,1.0,2.6076299251610212E-5
Qs4h,38349.0,1.0,1.0,2.6076299251610212E-5
Qs3h,38349.0,1.0,1.0,2.6076299251610212E-5
Qs2h,38349.0,1.0,1.0,2.6076299251610212E-5
JsTs,38349.0,38349.0,1.0,1.0
Js9s,38349.0,38349.0,1.0,1.0
Js8s,38349.0,38349.0,1.0,1.0
Js7s,38349.0,14706.0,1.0,0.3834780567941798
Js6s,38349.0,1.0,1.0,2.6076299251610212E-5
Js5s,38349.0,1.0,1.0,2.6076299251610212E-5
Js4s,38349.0,1.0,1.0,2.6076299251610212E-5
Js3s,38349.0,1.0,1.0,2.6076299251610212E-5
Js2s,38349.0,1.0,1.0,2.6076299251610212E-5
JsAc,38349.0,38349.0,1.0,1.0
JsKc,38349.0,38349.0,1.0,1.0
JsQc,38349.0,38349.0,1.0,1.0
JsJc,38349.0,38349.0,1.0,1.0
JsTc,38349.0,38349.0,1.0,1.0
Js9c,38349.0,38349.0,1.0,1.0
Js8c,38349.0,1.0,1.0,2.6076299251610212E-5
Js7c,38349.0,1.0,1.0,2.6076299251610212E-5
Js6c,38349.0,1.0,1.0,2.6076299251610212E-5
Js5c,38349.0,1.0,1.0,2.6076299251610212E-5
Js4c,38349.0,1.0,1.0,2.6076299251610212E-5
Js3c,38349.0,1.0,1.0,2.6076299251610212E-5
Js2c,25.0,1.0,6.519074812902553E-4,2.6076299251610212E-5
JsAd,38349.0,38349.0,1.0,1.0
JsKd,38349.0,38349.0,1.0,1.0
JsQd,38349.0,38349.0,1.0,1.0
JsJd,38349.0,38349.0,1.0,1.0
JsTd,38349.0,38349.0,1.0,1.0
Js9d,38349.0,38349.0,1.0,1.0
Js8d,38349.0,1.0,1.0,2.6076299251610212E-5
Js7d,38349.0,1.0,1.0,2.6076299251610212E-5
Js6d,38349.0,1.0,1.0,2.6076299251610212E-5
Js5d,38349.0,1.0,1.0,2.6076299251610212E-5
Js4d,38349.0,1.0,1.0,2.6076299251610212E-5
Js3d,38349.0,1.0,1.0,2.6076299251610212E-5
Js2d,25.0,1.0,6.519074812902553E-4,2.6076299251610212E-5
JsAh,38349.0,38349.0,1.0,1.0
JsKh,38349.0,38349.0,1.0,1.0
JsQh,38349.0,38349.0,1.0,1.0
JsJh,38349.0,38349.0,1.0,1.0
JsTh,38349.0,38349.0,1.0,1.0
Js9h,38349.0,38349.0,1.0,1.0
Js8h,38349.0,1.0,1.0,2.6076299251610212E-5
Js7h,38349.0,1.0,1.0,2.6076299251610212E-5
Js6h,38349.0,1.0,1.0,2.6076299251610212E-5
Js5h,38349.0,1.0,1.0,2.6076299251610212E-5
Js4h,38349.0,1.0,1.0,2.6076299251610212E-5
Js3h,38349.0,1.0,1.0,2.6076299251610212E-5
Js2h,25.0,1.0,6.519074812902553E-4,2.6076299251610212E-5
Ts9s,38349.0,38349.0,1.0,1.0
Ts8s,38349.0,37798.0,1.0,0.9856319591123628
Ts7s,38349.0,1.0,1.0,2.6076299251610212E-5
Ts6s,38349.0,1.0,1.0,2.6076299251610212E-5
Ts5s,38349.0,1.0,1.0,2.6076299251610212E-5
Ts4s,38349.0,1.0,1.0,2.6076299251610212E-5
Ts3s,38349.0,1.0,1.0,2.6076299251610212E-5
Ts2s,38349.0,1.0,1.0,2.6076299251610212E-5
TsAc,38349.0,38349.0,1.0,1.0
TsKc,38349.0,38349.0,1.0,1.0
TsQc,38349.0,38349.0,1.0,1.0
TsJc,38349.0,38349.0,1.0,1.0
TsTc,38349.0,38349.0,1.0,1.0
Ts9c,38349.0,1.0,1.0,2.6076299251610212E-5
Ts8c,38349.0,1.0,1.0,2.6076299251610212E-5
Ts7c,38349.0,1.0,1.0,2.6076299251610212E-5
Ts6c,38349.0,1.0,1.0,2.6076299251610212E-5
Ts5c,38349.0,1.0,1.0,2.6076299251610212E-5
Ts4c,38349.0,1.0,1.0,2.6076299251610212E-5
Ts3c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
Ts2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
TsAd,38349.0,38349.0,1.0,1.0
TsKd,38349.0,38349.0,1.0,1.0
TsQd,38349.0,38349.0,1.0,1.0
TsJd,38349.0,38349.0,1.0,1.0
TsTd,38349.0,38349.0,1.0,1.0
Ts9d,38349.0,1.0,1.0,2.6076299251610212E-5
Ts8d,38349.0,1.0,1.0,2.6076299251610212E-5
Ts7d,38349.0,1.0,1.0,2.6076299251610212E-5
Ts6d,38349.0,1.0,1.0,2.6076299251610212E-5
Ts5d,38349.0,1.0,1.0,2.6076299251610212E-5
Ts4d,38349.0,1.0,1.0,2.6076299251610212E-5
Ts3d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
Ts2d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
TsAh,38349.0,38349.0,1.0,1.0
TsKh,38349.0,38349.0,1.0,1.0
TsQh,38349.0,38349.0,1.0,1.0
TsJh,38349.0,38349.0,1.0,1.0
TsTh,38349.0,38349.0,1.0,1.0
Ts9h,38349.0,1.0,1.0,2.6076299251610212E-5
Ts8h,38349.0,1.0,1.0,2.6076299251610212E-5
Ts7h,38349.0,1.0,1.0,2.6076299251610212E-5
Ts6h,38349.0,1.0,1.0,2.6076299251610212E-5
Ts5h,38349.0,1.0,1.0,2.6076299251610212E-5
Ts4h,38349.0,1.0,1.0,2.6076299251610212E-5
Ts3h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
Ts2h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s8s,38349.0,1.0,1.0,2.6076299251610212E-5
9s7s,38349.0,1.0,1.0,2.6076299251610212E-5
9s6s,38349.0,1.0,1.0,2.6076299251610212E-5
9s5s,38349.0,1.0,1.0,2.6076299251610212E-5
9s4s,38349.0,1.0,1.0,2.6076299251610212E-5
9s3s,38349.0,1.0,1.0,2.6076299251610212E-5
9s2s,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
9sAc,38349.0,38349.0,1.0,1.0
9sKc,38349.0,38349.0,1.0,1.0
9sQc,38349.0,38349.0,1.0,1.0
9sJc,38349.0,38349.0,1.0,1.0
9sTc,38349.0,1.0,1.0,2.6076299251610212E-5
9s9c,38349.0,38349.0,1.0,1.0
9s8c,38349.0,1.0,1.0,2.6076299251610212E-5
9s7c,38349.0,1.0,1.0,2.6076299251610212E-5
9s6c,38349.0,1.0,1.0,2.6076299251610212E-5
9s5c,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
9s4c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s3c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9sAd,38349.0,38349.0,1.0,1.0
9sKd,38349.0,38349.0,1.0,1.0
9sQd,38349.0,38349.0,1.0,1.0
9sJd,38349.0,38349.0,1.0,1.0
9sTd,38349.0,1.0,1.0,2.6076299251610212E-5
9s9d,38349.0,38349.0,1.0,1.0
9s8d,38349.0,1.0,1.0,2.6076299251610212E-5
9s7d,38349.0,1.0,1.0,2.6076299251610212E-5
9s6d,38349.0,1.0,1.0,2.6076299251610212E-5
9s5d,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
9s4d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s3d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s2d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9sAh,38349.0,38349.0,1.0,1.0
9sKh,38349.0,38349.0,1.0,1.0
9sQh,38349.0,38349.0,1.0,1.0
9sJh,38349.0,38349.0,1.0,1.0
9sTh,38349.0,1.0,1.0,2.6076299251610212E-5
9s9h,38349.0,38349.0,1.0,1.0
9s8h,38349.0,1.0,1.0,2.6076299251610212E-5
9s7h,38349.0,1.0,1.0,2.6076299251610212E-5
9s6h,38349.0,1.0,1.0,2.6076299251610212E-5
9s5h,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
9s4h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s3h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
9s2h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
8s7s,38349.0,1.0,1.0,2.6076299251610212E-5
8s6s,38349.0,1.0,1.0,2.6076299251610212E-5
8s5s,38349.0,1.0,1.0,2.6076299251610212E-5
8s4s,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
8s3s,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
8s2s,38345.0,1.0,0.9998956948029936,2.6076299251610212E-5
8sAc,38349.0,38349.0,1.0,1.0
8sKc,38349.0,38349.0,1.0,1.0
8sQc,38349.0,38349.0,1.0,1.0
8sJc,38349.0,1.0,1.0,2.6076299251610212E-5
8sTc,38349.0,1.0,1.0,2.6076299251610212E-5
8s9c,38349.0,1.0,1.0,2.6076299251610212E-5
8s8c,38349.0,38349.0,1.0,1.0
8s7c,38349.0,1.0,1.0,2.6076299251610212E-5
8s6c,38349.0,1.0,1.0,2.6076299251610212E-5
8s5c,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
8s4c,32.0,1.0,8.344415760515268E-4,2.6076299251610212E-5
8s3c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
8s2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
8sAd,38349.0,38349.0,1.0,1.0
8sKd,38349.0,38349.0,1.0,1.0
8sQd,38349.0,38349.0,1.0,1.0
8sJd,38349.0,1.0,1.0,2.6076299251610212E-5
8sTd,38349.0,1.0,1.0,2.6076299251610212E-5
8s9d,38349.0,1.0,1.0,2.6076299251610212E-5
