Program Duration,5445.709539738334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,26366.0,26366.0,1.0,1.0
AsQs,26366.0,26366.0,1.0,1.0
AsJs,26366.0,26366.0,1.0,1.0
AsTs,26366.0,26366.0,1.0,1.0
As9s,26366.0,26366.0,1.0,1.0
As8s,26366.0,26366.0,1.0,1.0
As7s,26366.0,26366.0,1.0,1.0
As6s,26366.0,26366.0,1.0,1.0
As5s,26366.0,26366.0,1.0,1.0
As4s,26366.0,26366.0,1.0,1.0
As3s,26366.0,26366.0,1.0,1.0
As2s,26366.0,26366.0,1.0,1.0
AsAc,26366.0,26366.0,1.0,1.0
AsKc,26366.0,26366.0,1.0,1.0
AsQc,26366.0,26366.0,1.0,1.0
AsJc,26366.0,26366.0,1.0,1.0
AsTc,26366.0,26366.0,1.0,1.0
As9c,26366.0,26366.0,1.0,1.0
As8c,26366.0,26366.0,1.0,1.0
As7c,26366.0,26366.0,1.0,1.0
As6c,26366.0,26366.0,1.0,1.0
As5c,26366.0,26366.0,1.0,1.0
As4c,26366.0,26366.0,1.0,1.0
As3c,26366.0,26366.0,1.0,1.0
As2c,26366.0,26366.0,1.0,1.0
AsAd,26366.0,26366.0,1.0,1.0
AsKd,26366.0,26366.0,1.0,1.0
AsQd,26366.0,26366.0,1.0,1.0
AsJd,26366.0,26366.0,1.0,1.0
AsTd,26366.0,26366.0,1.0,1.0
As9d,26366.0,26366.0,1.0,1.0
As8d,26366.0,26366.0,1.0,1.0
As7d,26366.0,26366.0,1.0,1.0
As6d,26366.0,26366.0,1.0,1.0
As5d,26366.0,26366.0,1.0,1.0
As4d,26366.0,26366.0,1.0,1.0
As3d,26366.0,26366.0,1.0,1.0
As2d,26366.0,26366.0,1.0,1.0
AsAh,26366.0,26366.0,1.0,1.0
AsKh,26366.0,26366.0,1.0,1.0
AsQh,26366.0,26366.0,1.0,1.0
AsJh,26366.0,26366.0,1.0,1.0
AsTh,26366.0,26366.0,1.0,1.0
As9h,26366.0,26366.0,1.0,1.0
As8h,26366.0,26366.0,1.0,1.0
As7h,26366.0,26366.0,1.0,1.0
As6h,26366.0,26366.0,1.0,1.0
As5h,26366.0,26366.0,1.0,1.0
As4h,26366.0,26366.0,1.0,1.0
As3h,26366.0,26366.0,1.0,1.0
As2h,26366.0,26366.0,1.0,1.0
KsQs,26366.0,26366.0,1.0,1.0
KsJs,26366.0,26366.0,1.0,1.0
KsTs,26366.0,26366.0,1.0,1.0
Ks9s,26366.0,26366.0,1.0,1.0
Ks8s,26366.0,26366.0,1.0,1.0
Ks7s,26366.0,26366.0,1.0,1.0
Ks6s,26366.0,26366.0,1.0,1.0
Ks5s,26366.0,26366.0,1.0,1.0
Ks4s,26366.0,26366.0,1.0,1.0
Ks3s,26366.0,26366.0,1.0,1.0
Ks2s,26366.0,26366.0,1.0,1.0
KsAc,26366.0,26366.0,1.0,1.0
KsKc,26366.0,26366.0,1.0,1.0
KsQc,26366.0,26366.0,1.0,1.0
KsJc,26366.0,26366.0,1.0,1.0
KsTc,26366.0,26366.0,1.0,1.0
Ks9c,26366.0,26366.0,1.0,1.0
Ks8c,26366.0,26366.0,1.0,1.0
Ks7c,26366.0,26366.0,1.0,1.0
Ks6c,26366.0,26366.0,1.0,1.0
Ks5c,26366.0,26366.0,1.0,1.0
Ks4c,26366.0,26366.0,1.0,1.0
Ks3c,26366.0,22277.0,1.0,0.8449139042706516
Ks2c,26366.0,34.0,1.0,0.0012895395585223394
KsAd,26366.0,26366.0,1.0,1.0
KsKd,26366.0,26366.0,1.0,1.0
KsQd,26366.0,26366.0,1.0,1.0
KsJd,26366.0,26366.0,1.0,1.0
KsTd,26366.0,26366.0,1.0,1.0
Ks9d,26366.0,26366.0,1.0,1.0
Ks8d,26366.0,26366.0,1.0,1.0
Ks7d,26366.0,26366.0,1.0,1.0
Ks6d,26366.0,26366.0,1.0,1.0
Ks5d,26366.0,26366.0,1.0,1.0
Ks4d,26366.0,26366.0,1.0,1.0
Ks3d,26366.0,22277.0,1.0,0.8449139042706516
Ks2d,26366.0,34.0,1.0,0.0012895395585223394
KsAh,26366.0,26366.0,1.0,1.0
KsKh,26366.0,26366.0,1.0,1.0
KsQh,26366.0,26366.0,1.0,1.0
KsJh,26366.0,26366.0,1.0,1.0
KsTh,26366.0,26366.0,1.0,1.0
Ks9h,26366.0,26366.0,1.0,1.0
Ks8h,26366.0,26366.0,1.0,1.0
Ks7h,26366.0,26366.0,1.0,1.0
Ks6h,26366.0,26366.0,1.0,1.0
Ks5h,26366.0,26366.0,1.0,1.0
Ks4h,26366.0,26366.0,1.0,1.0
Ks3h,26366.0,22277.0,1.0,0.8449139042706516
Ks2h,26366.0,34.0,1.0,0.0012895395585223394
QsJs,26366.0,26366.0,1.0,1.0
QsTs,26366.0,26366.0,1.0,1.0
Qs9s,26366.0,26366.0,1.0,1.0
Qs8s,26366.0,26366.0,1.0,1.0
Qs7s,26366.0,26366.0,1.0,1.0
Qs6s,26366.0,26366.0,1.0,1.0
Qs5s,26366.0,26366.0,1.0,1.0
Qs4s,26366.0,29.0,1.0,0.0010999013881514072
Qs3s,26366.0,18.0,1.0,6.826974133353562E-4
Qs2s,19415.0,13.0,0.73636501555033,4.930592429644239E-4
QsAc,26366.0,26366.0,1.0,1.0
QsKc,26366.0,26366.0,1.0,1.0
QsQc,26366.0,26366.0,1.0,1.0
QsJc,26366.0,26366.0,1.0,1.0
QsTc,26366.0,26366.0,1.0,1.0
Qs9c,26366.0,26366.0,1.0,1.0
Qs8c,26366.0,26281.0,1.0,0.9967761511036941
Qs7c,27.0,14.0,0.0010240461200030342,5.309868770386104E-4
Qs6c,11.0,11.0,4.1720397481605096E-4,4.1720397481605096E-4
Qs5c,5.0,8.0,1.8963817037093226E-4,3.034210725934916E-4
Qs4c,3.0,6.0,1.1378290222255936E-4,2.2756580444511872E-4
Qs3c,2.0,5.0,7.58552681483729E-5,1.8963817037093226E-4
Qs2c,1.0,4.0,3.792763407418645E-5,1.517105362967458E-4
QsAd,26366.0,26366.0,1.0,1.0
QsKd,26366.0,26366.0,1.0,1.0
QsQd,26366.0,26366.0,1.0,1.0
QsJd,26366.0,26366.0,1.0,1.0
QsTd,26366.0,26366.0,1.0,1.0
Qs9d,26366.0,26366.0,1.0,1.0
Qs8d,26366.0,26281.0,1.0,0.9967761511036941
Qs7d,27.0,14.0,0.0010240461200030342,5.309868770386104E-4
Qs6d,11.0,11.0,4.1720397481605096E-4,4.1720397481605096E-4
Qs5d,5.0,8.0,1.8963817037093226E-4,3.034210725934916E-4
Qs4d,3.0,6.0,1.1378290222255936E-4,2.2756580444511872E-4
Qs3d,2.0,5.0,7.58552681483729E-5,1.8963817037093226E-4
Qs2d,1.0,4.0,3.792763407418645E-5,1.517105362967458E-4
QsAh,26366.0,26366.0,1.0,1.0
QsKh,26366.0,26366.0,1.0,1.0
QsQh,26366.0,26366.0,1.0,1.0
QsJh,26366.0,26366.0,1.0,1.0
QsTh,26366.0,26366.0,1.0,1.0
Qs9h,26366.0,26366.0,1.0,1.0
Qs8h,26366.0,26281.0,1.0,0.9967761511036941
Qs7h,27.0,14.0,0.0010240461200030342,5.309868770386104E-4
Qs6h,11.0,11.0,4.1720397481605096E-4,4.1720397481605096E-4
Qs5h,5.0,8.0,1.8963817037093226E-4,3.034210725934916E-4
Qs4h,3.0,6.0,1.1378290222255936E-4,2.2756580444511872E-4
Qs3h,2.0,5.0,7.58552681483729E-5,1.8963817037093226E-4
Qs2h,1.0,4.0,3.792763407418645E-5,1.517105362967458E-4
JsTs,26366.0,26366.0,1.0,1.0
Js9s,26366.0,26366.0,1.0,1.0
Js8s,26366.0,26366.0,1.0,1.0
