Program Duration,859.5766608416667,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsQs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsJs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsTs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As9s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As8s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As7s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As6s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As5s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As4s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As3s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As2s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsAc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsKc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsQc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsJc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsTc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As9c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As8c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As7c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As6c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As5c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As4c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As3c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As2c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsAd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsKd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsQd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsJd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsTd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As9d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As8d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As7d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As6d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As5d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As4d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As3d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As2d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsAh,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsKh,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsQh,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsJh,41434.0,41434.0,0.9999758658139254,0.9999758658139254
AsTh,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As9h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As8h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As7h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As6h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As5h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As4h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As3h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
As2h,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsQs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsJs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsTs,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks9s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks8s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks7s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks6s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks5s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks4s,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks3s,41434.0,11.0,0.9999758658139254,2.65476046820321E-4
Ks2s,41434.0,8.0,0.9999758658139254,1.930734885965971E-4
KsAc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsKc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsQc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsJc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsTc,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks9c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks8c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks7c,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks6c,41434.0,25174.0,0.9999758658139254,0.6075540002413419
Ks5c,41434.0,7.0,0.9999758658139254,1.6893930252202244E-4
Ks4c,41434.0,5.0,0.9999758658139254,1.2067093037287318E-4
Ks3c,41434.0,4.0,0.9999758658139254,9.653674429829854E-5
Ks2c,41434.0,3.0,0.9999758658139254,7.240255822372391E-5
KsAd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsKd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsQd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsJd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
KsTd,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks9d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks8d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks7d,41434.0,41434.0,0.9999758658139254,0.9999758658139254
Ks6d,41434.0,25174.0,0.9999758658139254,0.6075540002413419
Ks5d,41434.0,7.0,0.9999758658139254,1.6893930252202244E-4
Ks4d,41434.0,5.0,0.9999758658139254,1.2067093037287318E-4
Ks3d,41434.0,4.0,0.9999758658139254,9.653674429829854E-5
