Program Duration,1549.6858862316667,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsQs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsJs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsTs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As9s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As8s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As7s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As6s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As5s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As4s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As3s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As2s,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsAc,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsKc,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsQc,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsJc,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsTc,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As9c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As8c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As7c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As6c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As5c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As4c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As3c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As2c,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsAd,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsKd,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsQd,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsJd,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsTd,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As9d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As8d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As7d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As6d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As5d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As4d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As3d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As2d,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsAh,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsKh,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsQh,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsJh,3376.0,3376.0,0.9997038791827065,0.9997038791827065
AsTh,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As9h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As8h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As7h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As6h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As5h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As4h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As3h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
As2h,3376.0,3376.0,0.9997038791827065,0.9997038791827065
KsQs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
KsJs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
KsTs,3376.0,3376.0,0.9997038791827065,0.9997038791827065
