Program Duration,302.46769644333335,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsQs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsJs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsTs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As9s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As8s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As7s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As6s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As5s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As4s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As3s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As2s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsAc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsKc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsQc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsJc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsTc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As9c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As8c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As7c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As6c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As5c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As4c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As3c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As2c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsAd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsKd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsQd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsJd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsTd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As9d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As8d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As7d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As6d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As5d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As4d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As3d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As2d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsAh,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsKh,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsQh,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsJh,8927.0,8927.0,0.9998879928315412,0.9998879928315412
AsTh,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As9h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As8h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As7h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As6h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As5h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As4h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As3h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
As2h,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsQs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsJs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsTs,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks9s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks8s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks7s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks6s,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks5s,8927.0,8758.0,0.9998879928315412,0.9809587813620072
Ks4s,8927.0,12.0,0.9998879928315412,0.0013440860215053765
Ks3s,8927.0,10.0,0.9998879928315412,0.0011200716845878136
Ks2s,8927.0,8.0,0.9998879928315412,8.960573476702509E-4
KsAc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsKc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsQc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsJc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsTc,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks9c,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks8c,8927.0,8886.0,0.9998879928315412,0.9952956989247311
Ks7c,8927.0,12.0,0.9998879928315412,0.0013440860215053765
Ks6c,8927.0,9.0,0.9998879928315412,0.0010080645161290322
Ks5c,8927.0,7.0,0.9998879928315412,7.840501792114696E-4
Ks4c,15.0,5.0,0.0016801075268817205,5.600358422939068E-4
Ks3c,6.0,4.0,6.720430107526882E-4,4.4802867383512545E-4
Ks2c,4.0,4.0,4.4802867383512545E-4,4.4802867383512545E-4
KsAd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsKd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsQd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsJd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
KsTd,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks9d,8927.0,8927.0,0.9998879928315412,0.9998879928315412
Ks8d,8927.0,8886.0,0.9998879928315412,0.9952956989247311
Ks7d,8927.0,12.0,0.9998879928315412,0.0013440860215053765
Ks6d,8927.0,9.0,0.9998879928315412,0.0010080645161290322
Ks5d,8927.0,7.0,0.9998879928315412,7.840501792114696E-4
Ks4d,15.0,5.0,0.0016801075268817205,5.600358422939068E-4
Ks3d,6.0,4.0,6.720430107526882E-4,4.4802867383512545E-4
