Program Duration,2617.357648113333,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,30220.0,30220.0,1.0,1.0
AsQs,30220.0,30220.0,1.0,1.0
AsJs,30220.0,30220.0,1.0,1.0
AsTs,30220.0,30220.0,1.0,1.0
As9s,30220.0,30220.0,1.0,1.0
As8s,30220.0,30220.0,1.0,1.0
As7s,30220.0,30220.0,1.0,1.0
As6s,30220.0,30220.0,1.0,1.0
As5s,30220.0,30220.0,1.0,1.0
As4s,30220.0,30220.0,1.0,1.0
As3s,30220.0,30220.0,1.0,1.0
As2s,30220.0,30220.0,1.0,1.0
AsAc,30220.0,30220.0,1.0,1.0
AsKc,30220.0,30220.0,1.0,1.0
AsQc,30220.0,30220.0,1.0,1.0
AsJc,30220.0,30220.0,1.0,1.0
AsTc,30220.0,30220.0,1.0,1.0
As9c,30220.0,30220.0,1.0,1.0
As8c,30220.0,30220.0,1.0,1.0
As7c,30220.0,30220.0,1.0,1.0
As6c,30220.0,30220.0,1.0,1.0
As5c,30220.0,30220.0,1.0,1.0
As4c,30220.0,30220.0,1.0,1.0
As3c,30220.0,30217.0,1.0,0.9999007279947055
As2c,30220.0,30108.0,1.0,0.9962938451356718
AsAd,30220.0,30220.0,1.0,1.0
AsKd,30220.0,30220.0,1.0,1.0
AsQd,30220.0,30220.0,1.0,1.0
AsJd,30220.0,30220.0,1.0,1.0
AsTd,30220.0,30220.0,1.0,1.0
As9d,30220.0,30220.0,1.0,1.0
As8d,30220.0,30220.0,1.0,1.0
As7d,30220.0,30220.0,1.0,1.0
As6d,30220.0,30220.0,1.0,1.0
As5d,30220.0,30220.0,1.0,1.0
As4d,30220.0,30220.0,1.0,1.0
As3d,30220.0,30217.0,1.0,0.9999007279947055
As2d,30220.0,30108.0,1.0,0.9962938451356718
AsAh,30220.0,30220.0,1.0,1.0
AsKh,30220.0,30220.0,1.0,1.0
AsQh,30220.0,30220.0,1.0,1.0
AsJh,30220.0,30220.0,1.0,1.0
AsTh,30220.0,30220.0,1.0,1.0
As9h,30220.0,30220.0,1.0,1.0
As8h,30220.0,30220.0,1.0,1.0
As7h,30220.0,30220.0,1.0,1.0
As6h,30220.0,30220.0,1.0,1.0
As5h,30220.0,30220.0,1.0,1.0
As4h,30220.0,30220.0,1.0,1.0
As3h,30220.0,30217.0,1.0,0.9999007279947055
As2h,30220.0,30108.0,1.0,0.9962938451356718
KsQs,30220.0,30220.0,1.0,1.0
KsJs,30220.0,30220.0,1.0,1.0
KsTs,30220.0,30220.0,1.0,1.0
Ks9s,30220.0,30220.0,1.0,1.0
Ks8s,30220.0,30220.0,1.0,1.0
Ks7s,30220.0,30208.0,1.0,0.999602911978822
Ks6s,30220.0,9132.0,1.0,0.3021839841164792
Ks5s,30220.0,3.0,1.0,9.927200529450695E-5
Ks4s,30220.0,2.0,1.0,6.618133686300464E-5
Ks3s,30220.0,2.0,1.0,6.618133686300464E-5
Ks2s,30220.0,2.0,1.0,6.618133686300464E-5
KsAc,30220.0,30220.0,1.0,1.0
KsKc,30220.0,30220.0,1.0,1.0
KsQc,30220.0,30220.0,1.0,1.0
KsJc,30220.0,30220.0,1.0,1.0
KsTc,30220.0,30220.0,1.0,1.0
Ks9c,30220.0,30220.0,1.0,1.0
Ks8c,30220.0,22.0,1.0,7.27994705493051E-4
Ks7c,30220.0,2.0,1.0,6.618133686300464E-5
Ks6c,30220.0,2.0,1.0,6.618133686300464E-5
Ks5c,30220.0,1.0,1.0,3.309066843150232E-5
Ks4c,30216.0,1.0,0.999867637326274,3.309066843150232E-5
Ks3c,30150.0,1.0,0.9976836532097948,3.309066843150232E-5
Ks2c,7.0,1.0,2.316346790205162E-4,3.309066843150232E-5
KsAd,30220.0,30220.0,1.0,1.0
KsKd,30220.0,30220.0,1.0,1.0
KsQd,30220.0,30220.0,1.0,1.0
KsJd,30220.0,30220.0,1.0,1.0
KsTd,30220.0,30220.0,1.0,1.0
Ks9d,30220.0,30220.0,1.0,1.0
Ks8d,30220.0,22.0,1.0,7.27994705493051E-4
Ks7d,30220.0,2.0,1.0,6.618133686300464E-5
Ks6d,30220.0,2.0,1.0,6.618133686300464E-5
Ks5d,30220.0,1.0,1.0,3.309066843150232E-5
Ks4d,30216.0,1.0,0.999867637326274,3.309066843150232E-5
Ks3d,30150.0,1.0,0.9976836532097948,3.309066843150232E-5
Ks2d,7.0,1.0,2.316346790205162E-4,3.309066843150232E-5
KsAh,30220.0,30220.0,1.0,1.0
KsKh,30220.0,30220.0,1.0,1.0
KsQh,30220.0,30220.0,1.0,1.0
KsJh,30220.0,30220.0,1.0,1.0
KsTh,30220.0,30220.0,1.0,1.0
Ks9h,30220.0,30220.0,1.0,1.0
Ks8h,30220.0,22.0,1.0,7.27994705493051E-4
Ks7h,30220.0,2.0,1.0,6.618133686300464E-5
Ks6h,30220.0,2.0,1.0,6.618133686300464E-5
Ks5h,30220.0,1.0,1.0,3.309066843150232E-5
Ks4h,30216.0,1.0,0.999867637326274,3.309066843150232E-5
Ks3h,30150.0,1.0,0.9976836532097948,3.309066843150232E-5
Ks2h,7.0,1.0,2.316346790205162E-4,3.309066843150232E-5
QsJs,30220.0,30220.0,1.0,1.0
QsTs,30220.0,30220.0,1.0,1.0
Qs9s,30220.0,30200.0,1.0,0.99933818663137
Qs8s,30220.0,2.0,1.0,6.618133686300464E-5
Qs7s,30220.0,2.0,1.0,6.618133686300464E-5
Qs6s,30220.0,1.0,1.0,3.309066843150232E-5
Qs5s,30219.0,1.0,0.9999669093315685,3.309066843150232E-5
Qs4s,30216.0,1.0,0.999867637326274,3.309066843150232E-5
Qs3s,30214.0,1.0,0.999801455989411,3.309066843150232E-5
Qs2s,30212.0,1.0,0.999735274652548,3.309066843150232E-5
QsAc,30220.0,30220.0,1.0,1.0
QsKc,30220.0,30220.0,1.0,1.0
QsQc,30220.0,30220.0,1.0,1.0
QsJc,30220.0,30212.0,1.0,0.999735274652548
QsTc,30220.0,30197.0,1.0,0.9992389146260754
Qs9c,30220.0,2.0,1.0,6.618133686300464E-5
Qs8c,30220.0,1.0,1.0,3.309066843150232E-5
Qs7c,42.0,1.0,0.0013898080741230974,3.309066843150232E-5
Qs6c,38.0,1.0,0.001257445400397088,3.309066843150232E-5
Qs5c,10.0,1.0,3.3090668431502316E-4,3.309066843150232E-5
Qs4c,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
Qs3c,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
Qs2c,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
QsAd,30220.0,30220.0,1.0,1.0
QsKd,30220.0,30220.0,1.0,1.0
QsQd,30220.0,30220.0,1.0,1.0
QsJd,30220.0,30212.0,1.0,0.999735274652548
QsTd,30220.0,30197.0,1.0,0.9992389146260754
Qs9d,30220.0,2.0,1.0,6.618133686300464E-5
Qs8d,30220.0,1.0,1.0,3.309066843150232E-5
Qs7d,42.0,1.0,0.0013898080741230974,3.309066843150232E-5
Qs6d,38.0,1.0,0.001257445400397088,3.309066843150232E-5
Qs5d,10.0,1.0,3.3090668431502316E-4,3.309066843150232E-5
Qs4d,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
Qs3d,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
Qs2d,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
QsAh,30220.0,30220.0,1.0,1.0
QsKh,30220.0,30220.0,1.0,1.0
QsQh,30220.0,30220.0,1.0,1.0
QsJh,30220.0,30212.0,1.0,0.999735274652548
QsTh,30220.0,30197.0,1.0,0.9992389146260754
Qs9h,30220.0,2.0,1.0,6.618133686300464E-5
Qs8h,30220.0,1.0,1.0,3.309066843150232E-5
Qs7h,42.0,1.0,0.0013898080741230974,3.309066843150232E-5
Qs6h,38.0,1.0,0.001257445400397088,3.309066843150232E-5
Qs5h,10.0,1.0,3.3090668431502316E-4,3.309066843150232E-5
Qs4h,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
Qs3h,1.0,1.0,3.309066843150232E-5,3.309066843150232E-5
