Qs6d,10.0,3.0,1.0,0.3
Qs5d,10.0,2.0,1.0,0.2
Qs4d,4.0,2.0,0.4,0.2
Qs3d,1.0,1.0,0.1,0.1
Qs2d,1.0,1.0,0.1,0.1
QsAh,10.0,10.0,1.0,1.0
QsKh,10.0,10.0,1.0,1.0
QsQh,10.0,10.0,1.0,1.0
QsJh,10.0,10.0,1.0,1.0
QsTh,10.0,10.0,1.0,1.0
Qs9h,10.0,10.0,1.0,1.0
Qs8h,10.0,9.0,1.0,0.9
Qs7h,10.0,3.0,1.0,0.3
Qs6h,10.0,3.0,1.0,0.3
Qs5h,10.0,2.0,1.0,0.2
Qs4h,4.0,2.0,0.4,0.2
Qs3h,1.0,1.0,0.1,0.1
Qs2h,1.0,1.0,0.1,0.1
JsTs,10.0,10.0,1.0,1.0
Js9s,10.0,10.0,1.0,1.0
Js8s,10.0,10.0,1.0,1.0
Js7s,10.0,5.0,1.0,0.5
Js6s,10.0,3.0,1.0,0.3
Js5s,10.0,3.0,1.0,0.3
Js4s,10.0,2.0,1.0,0.2
Js3s,10.0,1.0,1.0,0.1
Js2s,10.0,1.0,1.0,0.1
JsAc,10.0,10.0,1.0,1.0
JsKc,10.0,10.0,1.0,1.0
JsQc,10.0,10.0,1.0,1.0
JsJc,10.0,10.0,1.0,1.0
JsTc,10.0,10.0,1.0,1.0
Js9c,10.0,6.0,1.0,0.6
Js8c,10.0,3.0,1.0,0.3
Js7c,1.0,2.0,0.1,0.2
Js6c,1.0,1.0,0.1,0.1
Js5c,1.0,1.0,0.1,0.1
Js4c,1.0,1.0,0.1,0.1
Js3c,1.0,1.0,0.1,0.1
Js2c,1.0,0.0,0.1,0.0
JsAd,10.0,10.0,1.0,1.0
JsKd,10.0,10.0,1.0,1.0
JsQd,10.0,10.0,1.0,1.0
JsJd,10.0,10.0,1.0,1.0
JsTd,10.0,10.0,1.0,1.0
Js9d,10.0,6.0,1.0,0.6
Js8d,10.0,3.0,1.0,0.3
Js7d,1.0,2.0,0.1,0.2
Js6d,1.0,1.0,0.1,0.1
Js5d,1.0,1.0,0.1,0.1
Js4d,1.0,1.0,0.1,0.1
Js3d,1.0,1.0,0.1,0.1
Js2d,1.0,0.0,0.1,0.0
JsAh,10.0,10.0,1.0,1.0
JsKh,10.0,10.0,1.0,1.0
JsQh,10.0,10.0,1.0,1.0
JsJh,10.0,10.0,1.0,1.0
JsTh,10.0,10.0,1.0,1.0
Js9h,10.0,6.0,1.0,0.6
Js8h,10.0,3.0,1.0,0.3
Js7h,1.0,2.0,0.1,0.2
Js6h,1.0,1.0,0.1,0.1
Js5h,1.0,1.0,0.1,0.1
Js4h,1.0,1.0,0.1,0.1
Js3h,1.0,1.0,0.1,0.1
Js2h,1.0,0.0,0.1,0.0
Ts9s,10.0,10.0,1.0,1.0
Ts8s,10.0,10.0,1.0,1.0
Ts7s,10.0,3.0,1.0,0.3
Ts6s,10.0,2.0,1.0,0.2
Ts5s,8.0,1.0,0.8,0.1
Ts4s,7.0,1.0,0.7,0.1
Ts3s,5.0,1.0,0.5,0.1
Ts2s,2.0,0.0,0.2,0.0
TsAc,10.0,10.0,1.0,1.0
TsKc,10.0,10.0,1.0,1.0
TsQc,10.0,10.0,1.0,1.0
TsJc,10.0,10.0,1.0,1.0
TsTc,10.0,10.0,1.0,1.0
Ts9c,10.0,4.0,1.0,0.4
Ts8c,5.0,2.0,0.5,0.2
Ts7c,1.0,1.0,0.1,0.1
Ts6c,1.0,1.0,0.1,0.1
Ts5c,1.0,0.0,0.1,0.0
Ts4c,1.0,0.0,0.1,0.0
Ts3c,1.0,0.0,0.1,0.0
Ts2c,1.0,0.0,0.1,0.0
TsAd,10.0,10.0,1.0,1.0
TsKd,10.0,10.0,1.0,1.0
TsQd,10.0,10.0,1.0,1.0
TsJd,10.0,10.0,1.0,1.0
TsTd,10.0,10.0,1.0,1.0
Ts9d,10.0,4.0,1.0,0.4
Ts8d,5.0,2.0,0.5,0.2
Ts7d,1.0,1.0,0.1,0.1
Ts6d,1.0,1.0,0.1,0.1
Ts5d,1.0,0.0,0.1,0.0
Ts4d,1.0,0.0,0.1,0.0
Ts3d,1.0,0.0,0.1,0.0
Ts2d,1.0,0.0,0.1,0.0
TsAh,10.0,10.0,1.0,1.0
TsKh,10.0,10.0,1.0,1.0
TsQh,10.0,10.0,1.0,1.0
TsJh,10.0,10.0,1.0,1.0
TsTh,10.0,10.0,1.0,1.0
Ts9h,10.0,4.0,1.0,0.4
Ts8h,5.0,2.0,0.5,0.2
Ts7h,1.0,1.0,0.1,0.1
Ts6h,1.0,1.0,0.1,0.1
Ts5h,1.0,0.0,0.1,0.0
Ts4h,1.0,0.0,0.1,0.0
Ts3h,1.0,0.0,0.1,0.0
Ts2h,1.0,0.0,0.1,0.0
9s8s,10.0,7.0,1.0,0.7
9s7s,10.0,3.0,1.0,0.3
9s6s,10.0,1.0,1.0,0.1
9s5s,7.0,1.0,0.7,0.1
9s4s,3.0,0.0,0.3,0.0
9s3s,1.0,0.0,0.1,0.0
9s2s,1.0,0.0,0.1,0.0
9sAc,10.0,10.0,1.0,1.0
9sKc,10.0,10.0,1.0,1.0
9sQc,10.0,10.0,1.0,1.0
9sJc,10.0,8.0,1.0,0.8
9sTc,10.0,4.0,1.0,0.4
9s9c,10.0,10.0,1.0,1.0
9s8c,4.0,1.0,0.4,0.1
9s7c,1.0,1.0,0.1,0.1
9s6c,1.0,0.0,0.1,0.0
9s5c,1.0,0.0,0.1,0.0
9s4c,1.0,0.0,0.1,0.0
9s3c,1.0,0.0,0.1,0.0
9s2c,1.0,0.0,0.1,0.0
9sAd,10.0,10.0,1.0,1.0
9sKd,10.0,10.0,1.0,1.0
9sQd,10.0,10.0,1.0,1.0
9sJd,10.0,8.0,1.0,0.8
9sTd,10.0,4.0,1.0,0.4
9s9d,10.0,10.0,1.0,1.0
9s8d,4.0,1.0,0.4,0.1
9s7d,1.0,1.0,0.1,0.1
9s6d,1.0,0.0,0.1,0.0
9s5d,1.0,0.0,0.1,0.0
9s4d,1.0,0.0,0.1,0.0
9s3d,1.0,0.0,0.1,0.0
9s2d,1.0,0.0,0.1,0.0
9sAh,10.0,10.0,1.0,1.0
9sKh,10.0,10.0,1.0,1.0
9sQh,10.0,10.0,1.0,1.0
9sJh,10.0,8.0,1.0,0.8
9sTh,10.0,4.0,1.0,0.4
9s9h,10.0,10.0,1.0,1.0
9s8h,4.0,1.0,0.4,0.1
9s7h,1.0,1.0,0.1,0.1
9s6h,1.0,0.0,0.1,0.0
9s5h,1.0,0.0,0.1,0.0
9s4h,1.0,0.0,0.1,0.0
9s3h,1.0,0.0,0.1,0.0
9s2h,1.0,0.0,0.1,0.0
8s7s,10.0,2.0,1.0,0.2
8s6s,10.0,1.0,1.0,0.1
8s5s,7.0,0.0,0.7,0.0
8s4s,3.0,0.0,0.3,0.0
8s3s,1.0,0.0,0.1,0.0
8s2s,1.0,0.0,0.1,0.0
8sAc,10.0,10.0,1.0,1.0
8sKc,10.0,10.0,1.0,1.0
8sQc,10.0,10.0,1.0,1.0
8sJc,10.0,3.0,1.0,0.3
8sTc,4.0,2.0,0.4,0.2
8s9c,4.0,1.0,0.4,0.1
8s8c,10.0,10.0,1.0,1.0
8s7c,1.0,1.0,0.1,0.1
8s6c,1.0,0.0,0.1,0.0
8s5c,1.0,0.0,0.1,0.0
8s4c,1.0,0.0,0.1,0.0
8s3c,1.0,0.0,0.1,0.0
8s2c,1.0,0.0,0.1,0.0
8sAd,10.0,10.0,1.0,1.0
8sKd,10.0,10.0,1.0,1.0
8sQd,10.0,10.0,1.0,1.0
8sJd,10.0,3.0,1.0,0.3
8sTd,4.0,2.0,0.4,0.2
8s9d,4.0,1.0,0.4,0.1
8s8d,10.0,10.0,1.0,1.0
8s7d,1.0,1.0,0.1,0.1
8s6d,1.0,0.0,0.1,0.0
8s5d,1.0,0.0,0.1,0.0
8s4d,1.0,0.0,0.1,0.0
8s3d,1.0,0.0,0.1,0.0
8s2d,1.0,0.0,0.1,0.0
8sAh,10.0,10.0,1.0,1.0
8sKh,10.0,10.0,1.0,1.0
8sQh,10.0,10.0,1.0,1.0
8sJh,10.0,3.0,1.0,0.3
8sTh,4.0,2.0,0.4,0.2
8s9h,4.0,1.0,0.4,0.1
8s8h,10.0,10.0,1.0,1.0
8s7h,1.0,1.0,0.1,0.1
8s6h,1.0,0.0,0.1,0.0
8s5h,1.0,0.0,0.1,0.0
8s4h,1.0,0.0,0.1,0.0
8s3h,1.0,0.0,0.1,0.0
8s2h,1.0,0.0,0.1,0.0
7s6s,10.0,1.0,1.0,0.1
7s5s,8.0,0.0,0.8,0.0
7s4s,3.0,0.0,0.3,0.0
7s3s,1.0,0.0,0.1,0.0
7s2s,1.0,0.0,0.1,0.0
7sAc,10.0,10.0,1.0,1.0
7sKc,10.0,10.0,1.0,1.0
7sQc,10.0,4.0,1.0,0.4
7sJc,1.0,2.0,0.1,0.2
7sTc,1.0,1.0,0.1,0.1
7s9c,1.0,1.0,0.1,0.1
7s8c,1.0,0.0,0.1,0.0
7s7c,10.0,10.0,1.0,1.0
7s6c,1.0,0.0,0.1,0.0
7s5c,1.0,0.0,0.1,0.0
7s4c,1.0,0.0,0.1,0.0
7s3c,1.0,0.0,0.1,0.0
7s2c,1.0,0.0,0.1,0.0
7sAd,10.0,10.0,1.0,1.0
7sKd,10.0,10.0,1.0,1.0
7sQd,10.0,4.0,1.0,0.4
7sJd,1.0,2.0,0.1,0.2
7sTd,1.0,1.0,0.1,0.1
