Program Duration,9.042658386666666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
Qs8h,667.0,667.0,1.0,1.0
Qs7h,667.0,5.0,1.0,0.0074962518740629685
Qs6h,667.0,4.0,1.0,0.005997001499250375
Qs5h,667.0,3.0,1.0,0.004497751124437781
Qs4h,667.0,2.0,1.0,0.0029985007496251873
Qs3h,5.0,2.0,0.0074962518740629685,0.0029985007496251873
Qs2h,2.0,1.0,0.0029985007496251873,0.0014992503748125937
JsTs,667.0,667.0,1.0,1.0
Js9s,667.0,667.0,1.0,1.0
Js8s,667.0,667.0,1.0,1.0
Js7s,667.0,331.0,1.0,0.4962518740629685
Js6s,667.0,4.0,1.0,0.005997001499250375
Js5s,667.0,3.0,1.0,0.004497751124437781
Js4s,667.0,2.0,1.0,0.0029985007496251873
Js3s,667.0,2.0,1.0,0.0029985007496251873
Js2s,667.0,1.0,1.0,0.0014992503748125937
JsAc,667.0,667.0,1.0,1.0
JsKc,667.0,667.0,1.0,1.0
JsQc,667.0,667.0,1.0,1.0
JsJc,667.0,667.0,1.0,1.0
JsTc,667.0,667.0,1.0,1.0
Js9c,667.0,624.0,1.0,0.9355322338830585
Js8c,667.0,4.0,1.0,0.005997001499250375
Js7c,636.0,2.0,0.9535232383808095,0.0029985007496251873
Js6c,2.0,1.0,0.0029985007496251873,0.0014992503748125937
Js5c,2.0,1.0,0.0029985007496251873,0.0014992503748125937
Js4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Js3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Js2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
JsAd,667.0,667.0,1.0,1.0
JsKd,667.0,667.0,1.0,1.0
JsQd,667.0,667.0,1.0,1.0
JsJd,667.0,667.0,1.0,1.0
JsTd,667.0,667.0,1.0,1.0
Js9d,667.0,624.0,1.0,0.9355322338830585
Js8d,667.0,4.0,1.0,0.005997001499250375
Js7d,630.0,2.0,0.9445277361319341,0.0029985007496251873
Js6d,2.0,1.0,0.0029985007496251873,0.0014992503748125937
