Program Duration,1172.803840375,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
AsKs,46406.0,46094.0,0.9999784515267093,0.9932553278600211
AsQs,46406.0,100.0,0.9999784515267093,0.0021548473290667358
AsJs,7372.0,45.0,0.15885534509879976,9.69681298080031E-4
AsTs,30662.0,27.0,0.6607192880384425,5.818087788480186E-4
As9s,18.0,16.0,3.878725192320124E-4,3.447755726506777E-4
As8s,12.0,12.0,2.5858167948800825E-4,2.5858167948800825E-4
As7s,9.0,9.0,1.939362596160062E-4,1.939362596160062E-4
As6s,6.0,7.0,1.2929083974400413E-4,1.508393130346715E-4
As5s,42854.0,8.0,0.9234382743982589,1.7238778632533885E-4
As4s,40554.0,7.0,0.873876785829724,1.508393130346715E-4
As3s,11939.0,6.0,0.2572672226172776,1.2929083974400413E-4
As2s,4.0,5.0,8.619389316266943E-5,1.0774236645333678E-4
AsAc,46406.0,46406.0,0.9999784515267093,0.9999784515267093
AsKc,46406.0,24872.0,0.9999784515267093,0.5359536276854785
AsQc,2126.0,67.0,0.0458120542159588,0.001443747710474713
AsJc,43.0,31.0,9.265843514986963E-4,6.680026720106881E-4
AsTc,22.0,19.0,4.740664123946818E-4,4.094209925226798E-4
As9c,12.0,11.0,2.5858167948800825E-4,2.370332061973409E-4
As8c,8.0,8.0,1.7238778632533885E-4,1.7238778632533885E-4
As7c,5.0,6.0,1.0774236645333678E-4,1.2929083974400413E-4
As6c,3.0,5.0,6.464541987200206E-5,1.0774236645333678E-4
As5c,3.0,5.0,6.464541987200206E-5,1.0774236645333678E-4
As4c,2.0,4.0,4.3096946581334714E-5,8.619389316266943E-5
As3c,2.0,3.0,4.3096946581334714E-5,6.464541987200206E-5
As2c,2.0,3.0,4.3096946581334714E-5,6.464541987200206E-5
AsAd,46406.0,46406.0,0.9999784515267093,0.9999784515267093
AsKd,46406.0,24872.0,0.9999784515267093,0.5359536276854785
AsQd,2126.0,67.0,0.0458120542159588,0.001443747710474713
AsJd,43.0,31.0,9.265843514986963E-4,6.680026720106881E-4
AsTd,22.0,19.0,4.740664123946818E-4,4.094209925226798E-4
