Program Duration,4609.730395524984,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
TsAh,134674.0,77439.0,1.0,0.5750107667404251
TsKh,56121.0,9.0,0.4167174064778651,6.682804401740499E-5
TsQh,122.0,5.0,9.058912633470455E-4,3.712669112078055E-5
TsJh,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
TsTh,134674.0,134674.0,1.0,1.0
Ts9h,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
Ts8h,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
Ts7h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
Ts6h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
Ts5h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
Ts4h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
Ts3h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
Ts2h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s8s,134388.0,1.0,0.9978763532678914,7.42533822415611E-6
9s7s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s6s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s5s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s4s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s3s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s2s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9sAc,340.0,38.0,0.0025246149962130774,2.821628525179322E-4
9sKc,7.0,6.0,5.197736756909277E-5,4.455202934493666E-5
9sQc,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
9sJc,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
9sTc,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
9s9c,134674.0,134674.0,1.0,1.0
9s8c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s7c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s6c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s5c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s4c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s3c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s2c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9sAd,340.0,38.0,0.0025246149962130774,2.821628525179322E-4
9sKd,7.0,6.0,5.197736756909277E-5,4.455202934493666E-5
9sQd,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
9sJd,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
9sTd,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
9s9d,134674.0,134674.0,1.0,1.0
9s8d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s7d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s6d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s5d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s4d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s3d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s2d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9sAh,340.0,38.0,0.0025246149962130774,2.821628525179322E-4
9sKh,7.0,6.0,5.197736756909277E-5,4.455202934493666E-5
9sQh,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
9sJh,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
9sTh,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
9s9h,134674.0,134674.0,1.0,1.0
9s8h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s7h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s6h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s5h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s4h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s3h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
9s2h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s7s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s6s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s5s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s4s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s3s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s2s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8sAc,60.0,23.0,4.455202934493666E-4,1.7078277915559054E-4
8sKc,5.0,4.0,3.712669112078055E-5,2.970135289662444E-5
8sQc,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
8sJc,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
8sTc,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
8s9c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s8c,134674.0,134674.0,1.0,1.0
8s7c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s6c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s5c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s4c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s3c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s2c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8sAd,60.0,23.0,4.455202934493666E-4,1.7078277915559054E-4
8sKd,5.0,4.0,3.712669112078055E-5,2.970135289662444E-5
8sQd,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
8sJd,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
8sTd,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
8s9d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s8d,134674.0,134674.0,1.0,1.0
8s7d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s6d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s5d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s4d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s3d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s2d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8sAh,60.0,23.0,4.455202934493666E-4,1.7078277915559054E-4
8sKh,5.0,4.0,3.712669112078055E-5,2.970135289662444E-5
8sQh,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
