Program Duration,2963.0017073733334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
QsAc,3805.0,121.0,0.026328353664865314,8.37248565952353E-4
QsKc,16.0,14.0,1.1071055417551775E-4,9.687173490357803E-5
QsQc,144521.0,110112.0,1.0,0.7619100338359132
QsJc,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
QsTc,4.0,4.0,2.7677638543879437E-5,2.7677638543879437E-5
Qs9c,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Qs8c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs7c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs6c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs5c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Qs3c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Qs2c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
QsAd,3805.0,121.0,0.026328353664865314,8.37248565952353E-4
QsKd,16.0,14.0,1.1071055417551775E-4,9.687173490357803E-5
QsQd,144521.0,110112.0,1.0,0.7619100338359132
QsJd,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
QsTd,4.0,4.0,2.7677638543879437E-5,2.7677638543879437E-5
Qs9d,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Qs8d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs7d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs6d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs5d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs4d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Qs3d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Qs2d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
QsAh,3805.0,121.0,0.026328353664865314,8.37248565952353E-4
QsKh,16.0,14.0,1.1071055417551775E-4,9.687173490357803E-5
QsQh,144521.0,110112.0,1.0,0.7619100338359132
QsJh,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
QsTh,4.0,4.0,2.7677638543879437E-5,2.7677638543879437E-5
Qs9h,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Qs8h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs7h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs6h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs5h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Qs4h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Qs3h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Qs2h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
JsTs,5.0,4.0,3.45970481798493E-5,2.7677638543879437E-5
Js9s,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Js8s,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Js7s,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js6s,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js5s,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js4s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js3s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js2s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
JsAc,77.0,56.0,5.327945419696792E-4,3.874869396143121E-4
JsKc,10.0,10.0,6.91940963596986E-5,6.91940963596986E-5
JsQc,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
JsJc,8630.0,860.0,0.05971450515841988,0.0059506922869340785
JsTc,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Js9c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js8c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js7c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js6c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js5c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js3c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js2c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
JsAd,77.0,56.0,5.327945419696792E-4,3.874869396143121E-4
JsKd,10.0,10.0,6.91940963596986E-5,6.91940963596986E-5
JsQd,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
JsJd,8630.0,860.0,0.05971450515841988,0.0059506922869340785
JsTd,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Js9d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js8d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js7d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js6d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js5d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js4d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js3d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js2d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
JsAh,77.0,56.0,5.327945419696792E-4,3.874869396143121E-4
JsKh,10.0,10.0,6.91940963596986E-5,6.91940963596986E-5
JsQh,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
JsJh,8630.0,860.0,0.05971450515841988,0.0059506922869340785
JsTh,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Js9h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js8h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Js7h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js6h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js5h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js4h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js3h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Js2h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts9s,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
Ts8s,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Ts7s,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Ts6s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts5s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts4s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts3s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts2s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
TsAc,40.0,34.0,2.767763854387944E-4,2.352599276229752E-4
TsKc,8.0,7.0,5.5355277087758873E-5,4.8435867451789015E-5
TsQc,4.0,4.0,2.7677638543879437E-5,2.7677638543879437E-5
TsJc,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
TsTc,20127.0,355.0,0.13926695774316536,0.0024563904207692997
Ts9c,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Ts8c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts7c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts6c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts5c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts3c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts2c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
TsAd,40.0,34.0,2.767763854387944E-4,2.352599276229752E-4
TsKd,8.0,7.0,5.5355277087758873E-5,4.8435867451789015E-5
TsQd,4.0,4.0,2.7677638543879437E-5,2.7677638543879437E-5
TsJd,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
TsTd,20127.0,355.0,0.13926695774316536,0.0024563904207692997
Ts9d,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Ts8d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts7d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts6d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts5d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts4d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts3d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts2d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
TsAh,40.0,34.0,2.767763854387944E-4,2.352599276229752E-4
TsKh,8.0,7.0,5.5355277087758873E-5,4.8435867451789015E-5
TsQh,4.0,4.0,2.7677638543879437E-5,2.7677638543879437E-5
TsJh,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
TsTh,20127.0,355.0,0.13926695774316536,0.0024563904207692997
Ts9h,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
Ts8h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts7h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts6h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts5h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts4h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts3h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
Ts2h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s8s,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9s7s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s6s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s5s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s4s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s3s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s2s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9sAc,22.0,19.0,1.522270119913369E-4,1.3146878308342732E-4
9sKc,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
9sQc,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
9sJc,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9sTc,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9s9c,270.0,170.0,0.001868240601711862,0.001176299638114876
9s8c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s7c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s6c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s5c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s3c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s2c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9sAd,22.0,19.0,1.522270119913369E-4,1.3146878308342732E-4
9sKd,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
9sQd,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
9sJd,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9sTd,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9s9d,270.0,170.0,0.001868240601711862,0.001176299638114876
9s8d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s7d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s6d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s5d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s4d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s3d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s2d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9sAh,22.0,19.0,1.522270119913369E-4,1.3146878308342732E-4
9sKh,5.0,5.0,3.45970481798493E-5,3.45970481798493E-5
9sQh,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
9sJh,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9sTh,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
9s9h,270.0,170.0,0.001868240601711862,0.001176299638114876
9s8h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s7h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s6h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s5h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s4h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s3h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
9s2h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s7s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s6s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s5s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s4s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s3s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s2s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8sAc,15.0,14.0,1.0379114453954789E-4,9.687173490357803E-5
8sKc,4.0,3.0,2.7677638543879437E-5,2.075822890790958E-5
8sQc,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
8sJc,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
8sTc,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s9c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s8c,141.0,98.0,9.756367586717501E-4,6.781021443250461E-4
8s7c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s6c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s5c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s3c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s2c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8sAd,15.0,14.0,1.0379114453954789E-4,9.687173490357803E-5
8sKd,4.0,3.0,2.7677638543879437E-5,2.075822890790958E-5
8sQd,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
8sJd,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
8sTd,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s9d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s8d,141.0,98.0,9.756367586717501E-4,6.781021443250461E-4
8s7d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s6d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s5d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s4d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s3d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s2d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8sAh,15.0,14.0,1.0379114453954789E-4,9.687173490357803E-5
8sKh,4.0,3.0,2.7677638543879437E-5,2.075822890790958E-5
8sQh,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
8sJh,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
8sTh,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s9h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s8h,141.0,98.0,9.756367586717501E-4,6.781021443250461E-4
8s7h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s6h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s5h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s4h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s3h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
8s2h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s6s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s5s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s4s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s3s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s2s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7sAc,11.0,10.0,7.611350599566846E-5,6.91940963596986E-5
7sKc,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
7sQc,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
7sJc,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7sTc,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s9c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s8c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s7c,78.0,59.0,5.39713951605649E-4,4.082451685222217E-4
7s6c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s5c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s3c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s2c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7sAd,11.0,10.0,7.611350599566846E-5,6.91940963596986E-5
7sKd,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
7sQd,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
7sJd,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7sTd,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s9d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s8d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s7d,78.0,59.0,5.39713951605649E-4,4.082451685222217E-4
7s6d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s5d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s4d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s3d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s2d,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7sAh,11.0,10.0,7.611350599566846E-5,6.91940963596986E-5
7sKh,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
7sQh,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
7sJh,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7sTh,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s9h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s8h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s7h,78.0,59.0,5.39713951605649E-4,4.082451685222217E-4
7s6h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s5h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s4h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s3h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
7s2h,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s5s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s4s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s3s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s2s,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6sAc,8.0,7.0,5.5355277087758873E-5,4.8435867451789015E-5
6sKc,3.0,2.0,2.075822890790958E-5,1.3838819271939718E-5
6sQc,2.0,1.0,1.3838819271939718E-5,6.919409635969859E-6
6sJc,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6sTc,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s9c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s8c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s7c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s6c,47.0,37.0,3.252122528905834E-4,2.5601815653088477E-4
6s5c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
6s4c,1.0,1.0,6.919409635969859E-6,6.919409635969859E-6
