Program Duration,806.1769811516667,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
Js7c,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js6c,1.0,0.0,2.3113371085172773E-5,0.0
Js5c,1.0,0.0,2.3113371085172773E-5,0.0
Js4c,1.0,0.0,2.3113371085172773E-5,0.0
Js3c,1.0,0.0,2.3113371085172773E-5,0.0
Js2c,1.0,0.0,2.3113371085172773E-5,0.0
JsAd,41771.0,42.0,0.9654686235987519,9.707615855772565E-4
JsKd,6.0,7.0,1.3868022651103665E-4,1.6179359759620942E-4
JsQd,2.0,4.0,4.6226742170345546E-5,9.245348434069109E-5
JsJd,43264.0,43264.0,0.9999768866289148,0.9999768866289148
JsTd,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
Js9d,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js8d,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js7d,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js6d,1.0,0.0,2.3113371085172773E-5,0.0
Js5d,1.0,0.0,2.3113371085172773E-5,0.0
Js4d,1.0,0.0,2.3113371085172773E-5,0.0
Js3d,1.0,0.0,2.3113371085172773E-5,0.0
Js2d,1.0,0.0,2.3113371085172773E-5,0.0
JsAh,41771.0,42.0,0.9654686235987519,9.707615855772565E-4
JsKh,6.0,7.0,1.3868022651103665E-4,1.6179359759620942E-4
JsQh,2.0,4.0,4.6226742170345546E-5,9.245348434069109E-5
JsJh,43264.0,43264.0,0.9999768866289148,0.9999768866289148
JsTh,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
Js9h,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js8h,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js7h,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Js6h,1.0,0.0,2.3113371085172773E-5,0.0
Js5h,1.0,0.0,2.3113371085172773E-5,0.0
Js4h,1.0,0.0,2.3113371085172773E-5,0.0
Js3h,1.0,0.0,2.3113371085172773E-5,0.0
Js2h,1.0,0.0,2.3113371085172773E-5,0.0
Ts9s,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
Ts8s,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts7s,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts6s,1.0,0.0,2.3113371085172773E-5,0.0
Ts5s,1.0,0.0,2.3113371085172773E-5,0.0
Ts4s,1.0,0.0,2.3113371085172773E-5,0.0
Ts3s,1.0,0.0,2.3113371085172773E-5,0.0
Ts2s,1.0,0.0,2.3113371085172773E-5,0.0
TsAc,40.0,23.0,9.245348434069109E-4,5.316075349589737E-4
TsKc,4.0,5.0,9.245348434069109E-5,1.1556685542586386E-4
TsQc,2.0,3.0,4.6226742170345546E-5,6.934011325551832E-5
TsJc,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
TsTc,43264.0,43264.0,0.9999768866289148,0.9999768866289148
Ts9c,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts8c,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts7c,1.0,0.0,2.3113371085172773E-5,0.0
Ts6c,1.0,0.0,2.3113371085172773E-5,0.0
Ts5c,1.0,0.0,2.3113371085172773E-5,0.0
Ts4c,1.0,0.0,2.3113371085172773E-5,0.0
Ts3c,1.0,0.0,2.3113371085172773E-5,0.0
Ts2c,1.0,0.0,2.3113371085172773E-5,0.0
TsAd,40.0,23.0,9.245348434069109E-4,5.316075349589737E-4
TsKd,4.0,5.0,9.245348434069109E-5,1.1556685542586386E-4
TsQd,2.0,3.0,4.6226742170345546E-5,6.934011325551832E-5
TsJd,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
TsTd,43264.0,43264.0,0.9999768866289148,0.9999768866289148
Ts9d,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts8d,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts7d,1.0,0.0,2.3113371085172773E-5,0.0
Ts6d,1.0,0.0,2.3113371085172773E-5,0.0
Ts5d,1.0,0.0,2.3113371085172773E-5,0.0
Ts4d,1.0,0.0,2.3113371085172773E-5,0.0
Ts3d,1.0,0.0,2.3113371085172773E-5,0.0
Ts2d,1.0,0.0,2.3113371085172773E-5,0.0
TsAh,40.0,23.0,9.245348434069109E-4,5.316075349589737E-4
TsKh,4.0,5.0,9.245348434069109E-5,1.1556685542586386E-4
TsQh,2.0,3.0,4.6226742170345546E-5,6.934011325551832E-5
TsJh,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
TsTh,43264.0,43264.0,0.9999768866289148,0.9999768866289148
Ts9h,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts8h,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
Ts7h,1.0,0.0,2.3113371085172773E-5,0.0
Ts6h,1.0,0.0,2.3113371085172773E-5,0.0
Ts5h,1.0,0.0,2.3113371085172773E-5,0.0
Ts4h,1.0,0.0,2.3113371085172773E-5,0.0
Ts3h,1.0,0.0,2.3113371085172773E-5,0.0
Ts2h,1.0,0.0,2.3113371085172773E-5,0.0
9s8s,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9s7s,1.0,0.0,2.3113371085172773E-5,0.0
9s6s,1.0,0.0,2.3113371085172773E-5,0.0
9s5s,1.0,0.0,2.3113371085172773E-5,0.0
9s4s,1.0,0.0,2.3113371085172773E-5,0.0
9s3s,1.0,0.0,2.3113371085172773E-5,0.0
9s2s,1.0,0.0,2.3113371085172773E-5,0.0
9sAc,17.0,13.0,3.929273084479371E-4,3.0047382410724604E-4
9sKc,2.0,3.0,4.6226742170345546E-5,6.934011325551832E-5
9sQc,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
9sJc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9sTc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9s9c,43264.0,12155.0,0.9999768866289148,0.28094302554027506
9s8c,1.0,0.0,2.3113371085172773E-5,0.0
9s7c,1.0,0.0,2.3113371085172773E-5,0.0
9s6c,1.0,0.0,2.3113371085172773E-5,0.0
9s5c,1.0,0.0,2.3113371085172773E-5,0.0
9s4c,1.0,0.0,2.3113371085172773E-5,0.0
9s3c,1.0,0.0,2.3113371085172773E-5,0.0
9s2c,1.0,0.0,2.3113371085172773E-5,0.0
9sAd,17.0,13.0,3.929273084479371E-4,3.0047382410724604E-4
9sKd,2.0,3.0,4.6226742170345546E-5,6.934011325551832E-5
9sQd,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
9sJd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9sTd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9s9d,43264.0,12155.0,0.9999768866289148,0.28094302554027506
9s8d,1.0,0.0,2.3113371085172773E-5,0.0
9s7d,1.0,0.0,2.3113371085172773E-5,0.0
9s6d,1.0,0.0,2.3113371085172773E-5,0.0
9s5d,1.0,0.0,2.3113371085172773E-5,0.0
9s4d,1.0,0.0,2.3113371085172773E-5,0.0
9s3d,1.0,0.0,2.3113371085172773E-5,0.0
9s2d,1.0,0.0,2.3113371085172773E-5,0.0
9sAh,17.0,13.0,3.929273084479371E-4,3.0047382410724604E-4
9sKh,2.0,3.0,4.6226742170345546E-5,6.934011325551832E-5
9sQh,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
9sJh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9sTh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
9s9h,43264.0,12155.0,0.9999768866289148,0.28094302554027506
9s8h,1.0,0.0,2.3113371085172773E-5,0.0
9s7h,1.0,0.0,2.3113371085172773E-5,0.0
9s6h,1.0,0.0,2.3113371085172773E-5,0.0
9s5h,1.0,0.0,2.3113371085172773E-5,0.0
9s4h,1.0,0.0,2.3113371085172773E-5,0.0
9s3h,1.0,0.0,2.3113371085172773E-5,0.0
9s2h,1.0,0.0,2.3113371085172773E-5,0.0
8s7s,1.0,0.0,2.3113371085172773E-5,0.0
8s6s,1.0,0.0,2.3113371085172773E-5,0.0
8s5s,1.0,0.0,2.3113371085172773E-5,0.0
8s4s,1.0,0.0,2.3113371085172773E-5,0.0
8s3s,1.0,0.0,2.3113371085172773E-5,0.0
8s2s,1.0,0.0,2.3113371085172773E-5,0.0
8sAc,10.0,9.0,2.3113371085172773E-4,2.0802033976655496E-4
8sKc,2.0,2.0,4.6226742170345546E-5,4.6226742170345546E-5
8sQc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8sJc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8sTc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8s9c,1.0,0.0,2.3113371085172773E-5,0.0
8s8c,31698.0,86.0,0.7326476366578065,0.0019877499133248585
8s7c,1.0,0.0,2.3113371085172773E-5,0.0
8s6c,1.0,0.0,2.3113371085172773E-5,0.0
8s5c,1.0,0.0,2.3113371085172773E-5,0.0
8s4c,1.0,0.0,2.3113371085172773E-5,0.0
8s3c,1.0,0.0,2.3113371085172773E-5,0.0
8s2c,1.0,0.0,2.3113371085172773E-5,0.0
8sAd,10.0,9.0,2.3113371085172773E-4,2.0802033976655496E-4
8sKd,2.0,2.0,4.6226742170345546E-5,4.6226742170345546E-5
8sQd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8sJd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8sTd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8s9d,1.0,0.0,2.3113371085172773E-5,0.0
8s8d,31698.0,86.0,0.7326476366578065,0.0019877499133248585
8s7d,1.0,0.0,2.3113371085172773E-5,0.0
8s6d,1.0,0.0,2.3113371085172773E-5,0.0
8s5d,1.0,0.0,2.3113371085172773E-5,0.0
8s4d,1.0,0.0,2.3113371085172773E-5,0.0
8s3d,1.0,0.0,2.3113371085172773E-5,0.0
8s2d,1.0,0.0,2.3113371085172773E-5,0.0
8sAh,10.0,9.0,2.3113371085172773E-4,2.0802033976655496E-4
8sKh,2.0,2.0,4.6226742170345546E-5,4.6226742170345546E-5
8sQh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8sJh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8sTh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
8s9h,1.0,0.0,2.3113371085172773E-5,0.0
8s8h,31698.0,86.0,0.7326476366578065,0.0019877499133248585
8s7h,1.0,0.0,2.3113371085172773E-5,0.0
8s6h,1.0,0.0,2.3113371085172773E-5,0.0
8s5h,1.0,0.0,2.3113371085172773E-5,0.0
8s4h,1.0,0.0,2.3113371085172773E-5,0.0
8s3h,1.0,0.0,2.3113371085172773E-5,0.0
8s2h,1.0,0.0,2.3113371085172773E-5,0.0
7s6s,1.0,0.0,2.3113371085172773E-5,0.0
7s5s,1.0,0.0,2.3113371085172773E-5,0.0
7s4s,1.0,0.0,2.3113371085172773E-5,0.0
7s3s,1.0,0.0,2.3113371085172773E-5,0.0
7s2s,1.0,0.0,2.3113371085172773E-5,0.0
7sAc,7.0,7.0,1.6179359759620942E-4,1.6179359759620942E-4
7sKc,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
7sQc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
7sJc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
7sTc,1.0,0.0,2.3113371085172773E-5,0.0
7s9c,1.0,0.0,2.3113371085172773E-5,0.0
7s8c,1.0,0.0,2.3113371085172773E-5,0.0
7s7c,18718.0,47.0,0.43263607997226394,0.0010863284410031202
7s6c,1.0,0.0,2.3113371085172773E-5,0.0
7s5c,1.0,0.0,2.3113371085172773E-5,0.0
7s4c,1.0,0.0,2.3113371085172773E-5,0.0
7s3c,1.0,0.0,2.3113371085172773E-5,0.0
7s2c,1.0,0.0,2.3113371085172773E-5,0.0
7sAd,7.0,7.0,1.6179359759620942E-4,1.6179359759620942E-4
7sKd,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
7sQd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
7sJd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
7sTd,1.0,0.0,2.3113371085172773E-5,0.0
7s9d,1.0,0.0,2.3113371085172773E-5,0.0
7s8d,1.0,0.0,2.3113371085172773E-5,0.0
7s7d,18718.0,47.0,0.43263607997226394,0.0010863284410031202
7s6d,1.0,0.0,2.3113371085172773E-5,0.0
7s5d,1.0,0.0,2.3113371085172773E-5,0.0
7s4d,1.0,0.0,2.3113371085172773E-5,0.0
7s3d,1.0,0.0,2.3113371085172773E-5,0.0
7s2d,1.0,0.0,2.3113371085172773E-5,0.0
7sAh,7.0,7.0,1.6179359759620942E-4,1.6179359759620942E-4
7sKh,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
7sQh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
7sJh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
7sTh,1.0,0.0,2.3113371085172773E-5,0.0
7s9h,1.0,0.0,2.3113371085172773E-5,0.0
7s8h,1.0,0.0,2.3113371085172773E-5,0.0
7s7h,18718.0,47.0,0.43263607997226394,0.0010863284410031202
7s6h,1.0,0.0,2.3113371085172773E-5,0.0
7s5h,1.0,0.0,2.3113371085172773E-5,0.0
7s4h,1.0,0.0,2.3113371085172773E-5,0.0
7s3h,1.0,0.0,2.3113371085172773E-5,0.0
7s2h,1.0,0.0,2.3113371085172773E-5,0.0
6s5s,1.0,0.0,2.3113371085172773E-5,0.0
6s4s,1.0,0.0,2.3113371085172773E-5,0.0
6s3s,1.0,0.0,2.3113371085172773E-5,0.0
6s2s,1.0,0.0,2.3113371085172773E-5,0.0
6sAc,4.0,5.0,9.245348434069109E-5,1.1556685542586386E-4
6sKc,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
6sQc,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
6sJc,1.0,0.0,2.3113371085172773E-5,0.0
6sTc,1.0,0.0,2.3113371085172773E-5,0.0
6s9c,1.0,0.0,2.3113371085172773E-5,0.0
6s8c,1.0,0.0,2.3113371085172773E-5,0.0
6s7c,1.0,0.0,2.3113371085172773E-5,0.0
6s6c,38168.0,28.0,0.8821911475788744,6.471743903848377E-4
6s5c,1.0,0.0,2.3113371085172773E-5,0.0
6s4c,1.0,0.0,2.3113371085172773E-5,0.0
6s3c,1.0,0.0,2.3113371085172773E-5,0.0
6s2c,1.0,0.0,2.3113371085172773E-5,0.0
6sAd,4.0,5.0,9.245348434069109E-5,1.1556685542586386E-4
6sKd,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
6sQd,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
6sJd,1.0,0.0,2.3113371085172773E-5,0.0
6sTd,1.0,0.0,2.3113371085172773E-5,0.0
6s9d,1.0,0.0,2.3113371085172773E-5,0.0
6s8d,1.0,0.0,2.3113371085172773E-5,0.0
6s7d,1.0,0.0,2.3113371085172773E-5,0.0
6s6d,38168.0,28.0,0.8821911475788744,6.471743903848377E-4
6s5d,1.0,0.0,2.3113371085172773E-5,0.0
6s4d,1.0,0.0,2.3113371085172773E-5,0.0
6s3d,1.0,0.0,2.3113371085172773E-5,0.0
6s2d,1.0,0.0,2.3113371085172773E-5,0.0
6sAh,4.0,5.0,9.245348434069109E-5,1.1556685542586386E-4
6sKh,1.0,2.0,2.3113371085172773E-5,4.6226742170345546E-5
6sQh,1.0,1.0,2.3113371085172773E-5,2.3113371085172773E-5
6sJh,1.0,0.0,2.3113371085172773E-5,0.0
6sTh,1.0,0.0,2.3113371085172773E-5,0.0
6s9h,1.0,0.0,2.3113371085172773E-5,0.0
